sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256,313.2 Heart valve replacement : aortic valve,3132,313.2 Heart valve replacement : aortic valve,,-1,,0.5980087518692017,UNCHECKED,,0,4095407,EVENT,,<auto>,1602067862064
41256,961.1 Other therapy for cancer : chemotherapy for cancer,9611,961.1 Other therapy for cancer : chemotherapy for cancer,,-1,,0.5052310824394226,UNCHECKED,,0,3014397,EVENT,,<auto>,1602067863026
41256,"594.2 Urinary diversion: other, not elsewhere classified : repair of stomal opening",5942,"594.2 Urinary diversion: other, not elsewhere classified : repair of stomal opening",,-1,,0.5024590492248535,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067863344
41256,640 Incision of testis and adnexa,640,640 Incision of testis and adnexa,,-1,,0.5628857016563416,UNCHECKED,,0,4070557,EVENT,,<auto>,1602067864252
41256,709 Other operations on uterus,709,709 Other operations on uterus,,-1,,0.5629485249519348,UNCHECKED,,0,2003749,EVENT,,<auto>,1602067864355
41256,"781.6 Open reduction, not elsewhere classified : at knee, lower leg",7816,"781.6 Open reduction, not elsewhere classified : at knee, lower leg",,-1,,0.5230692625045776,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067864399
41256,150.3 Iridotomy : removal of foreign body,1503,150.3 Iridotomy : removal of foreign body,,-1,,0.577670156955719,UNCHECKED,,0,40489859,EVENT,,<auto>,1602067864966
41256,961.2 Other therapy for cancer : immunotherapy for cancer,9612,961.2 Other therapy for cancer : immunotherapy for cancer,,-1,,0.5916141271591187,UNCHECKED,,0,4274159,EVENT,,<auto>,1602067866185
41256,313.3 Heart valve replacement : tricuspid valve,3133,313.3 Heart valve replacement : tricuspid valve,,-1,,0.5896250605583191,UNCHECKED,,0,4098191,EVENT,,<auto>,1602067866342
41256,"113.4 Advancement and recession of eye muscle, not elsewhere classified : combined resection and advanceme",1134,"113.4 Advancement and recession of eye muscle, not elsewhere classified : combined resection and advanceme",,-1,,0.5057143568992615,UNCHECKED,,0,2005870,EVENT,,<auto>,1602067867494
41256,150.4 Iridotomy : transfixation,1504,150.4 Iridotomy : transfixation,,-1,,0.5169351696968079,UNCHECKED,,0,4107231,EVENT,,<auto>,1602067868358
41256,"709.1 Other operations on uterus : hysterogram, cervicogram",7091,"709.1 Other operations on uterus : hysterogram, cervicogram",,-1,,0.4322178363800049,UNCHECKED,,0,2004549,EVENT,,<auto>,1602067869745
41256,151 Iridectomy,151,151 Iridectomy,,-1,,0.6325299739837646,UNCHECKED,,0,4283015,EVENT,,<auto>,1602067869761
41256,"595 Repair of urinary tract, not elsewhere classified",595,"595 Repair of urinary tract, not elsewhere classified",,-1,,0.6709476709365845,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067870201
41256,640.1 Incision of testis and adnexa : incision of scrotum,6401,640.1 Incision of testis and adnexa : incision of scrotum,,-1,,0.47186943888664246,UNCHECKED,,0,4226178,EVENT,,<auto>,1602067870230
41256,962 Urethral catheterization,962,962 Urethral catheterization,,-1,,0.7394959330558777,UNCHECKED,,0,4250000,EVENT,,<auto>,1602067870484
41256,313.4 Heart valve replacement : pulmonary valve,3134,313.4 Heart valve replacement : pulmonary valve,,-1,,0.6171030402183533,UNCHECKED,,0,4339184,EVENT,,<auto>,1602067870788
41256,"781.7 Open reduction, not elsewhere classified : at ankle",7817,"781.7 Open reduction, not elsewhere classified : at ankle",,-1,,0.5439155697822571,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067870910
41256,114 Other operation on eye muscle,114,114 Other operation on eye muscle,,-1,,0.6449467539787292,UNCHECKED,,0,4070457,EVENT,,<auto>,1602067871798
41256,151.2 Iridectomy : for glaucoma,1512,151.2 Iridectomy : for glaucoma,,-1,,0.47666212916374207,UNCHECKED,,0,4220065,EVENT,,<auto>,1602067872574
41256,749 Artificial rupture of membranes,749,749 Artificial rupture of membranes,,-1,,0.8238874077796936,UNCHECKED,,0,4254204,EVENT,,<auto>,1602067875965
41256,151.3 Iridectomy : optical,1513,151.3 Iridectomy : optical,,-1,,0.3876163065433502,UNCHECKED,,0,4283015,EVENT,,<auto>,1602067876086
41256,313.5 Heart valve replacement : multiple valves,3135,313.5 Heart valve replacement : multiple valves,,-1,,0.5731639266014099,UNCHECKED,,0,4145119,EVENT,,<auto>,1602067876398
41256,640.2 Incision of testis and adnexa : incision of testis,6402,640.2 Incision of testis and adnexa : incision of testis,,-1,,0.4364842176437378,UNCHECKED,,0,4070557,EVENT,,<auto>,1602067876429
41256,314 Other valvuloplasty,314,314 Other valvuloplasty,,-1,,0.6444631218910217,UNCHECKED,,0,4297236,EVENT,,<auto>,1602067878503
41256,"962.1 Urethral catheterization : catheterization, not otherwise stated",9621,"962.1 Urethral catheterization : catheterization, not otherwise stated",,-1,,0.4708745777606964,UNCHECKED,,0,4250000,EVENT,,<auto>,1602067878933
41256,"781.8 Open reduction, not elsewhere classified : other specified site",7818,"781.8 Open reduction, not elsewhere classified : other specified site",,-1,,0.5449702143669128,UNCHECKED,,0,2007678,EVENT,,<auto>,1602067878937
41256,151.4 Iridectomy : partial iridocyclectomy,1514,151.4 Iridectomy : partial iridocyclectomy,,-1,,0.5009530186653137,UNCHECKED,,0,4068966,EVENT,,<auto>,1602067879544
41256,"595.2 Repair of urinary tract, not elsewhere classified : uretero-ureterostomy",5952,"595.2 Repair of urinary tract, not elsewhere classified : uretero-ureterostomy",,-1,,0.5260014533996582,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067879667
41256,028.1 Spinal puncture : spinal myelography,0281,028.1 Spinal puncture : spinal myelography,,-1,,0.4663133919239044,UNCHECKED,,0,4080549,EVENT,,<auto>,1602067880204
41256,750 Other surgical induction,750,750 Other surgical induction,,-1,,0.6855335235595703,UNCHECKED,,0,2004747,EVENT,,<auto>,1602067880603
41256,"114.1 Other operation on eye muscle : transplantation, not elsewhere classified",1141,"114.1 Other operation on eye muscle : transplantation, not elsewhere classified",,-1,,0.5897002816200256,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067881298
41256,314.1 Other valvuloplasty : mitral valve,3141,314.1 Other valvuloplasty : mitral valve,,-1,,0.6110547184944153,UNCHECKED,,0,4297236,EVENT,,<auto>,1602067882724
41256,151.7 Iridectomy : bilateral,1517,151.7 Iridectomy : bilateral,,-1,,0.36890938878059387,UNCHECKED,,0,4333151,EVENT,,<auto>,1602067882883
41256,752 Internal version,752,752 Internal version,,-1,,0.5376430153846741,UNCHECKED,,0,4136972,EVENT,,<auto>,1602067883665
41256,782 Reduction with internal fixation,782,782 Reduction with internal fixation,,-1,,0.7622972726821899,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067884117
41256,962.4 Urethral catheterization : cystometry,9624,962.4 Urethral catheterization : cystometry,,-1,,0.5288164615631104,UNCHECKED,,0,4250000,EVENT,,<auto>,1602067884660
41256,753 Foetal surgery,753,753 Foetal surgery,,-1,,0.6771430373191833,UNCHECKED,,0,4304009,EVENT,,<auto>,1602067885796
41256,314.2 Other valvuloplasty : aortic valve,3142,314.2 Other valvuloplasty : aortic valve,,-1,,0.646760880947113,UNCHECKED,,0,4010257,EVENT,,<auto>,1602067886132
41256,754 Forceps - high,754,754 Forceps - high,,-1,,0.5216698050498962,UNCHECKED,,0,4231702,EVENT,,<auto>,1602067886812
41256,"114.2 Other operation on eye muscle : muscle slide, lengthening",1142,"114.2 Other operation on eye muscle : muscle slide, lengthening",,-1,,0.5401899218559265,UNCHECKED,,0,4068440,EVENT,,<auto>,1602067887661
41256,153 Iridoplasty and filtering operations,153,153 Iridoplasty and filtering operations,,-1,,0.4932193458080292,UNCHECKED,,0,4223935,EVENT,,<auto>,1602067888654
41256,028.2 Spinal puncture : injection of destructive agent,0282,028.2 Spinal puncture : injection of destructive agent,,-1,,0.5607245564460754,UNCHECKED,,0,4200688,EVENT,,<auto>,1602067888741
41256,963 Gastric-intestinal intubation,963,963 Gastric-intestinal intubation,,-1,,0.5627947449684143,UNCHECKED,,0,4128872,EVENT,,<auto>,1602067889105
41256,754.1 Forceps - high : with episiotomy,7541,754.1 Forceps - high : with episiotomy,,-1,,0.5459197759628296,UNCHECKED,,0,4035778,EVENT,,<auto>,1602067889837
41256,314.3 Other valvuloplasty : tricuspid valve,3143,314.3 Other valvuloplasty : tricuspid valve,,-1,,0.6266358494758606,UNCHECKED,,0,4293619,EVENT,,<auto>,1602067890269
41256,"595.3 Repair of urinary tract, not elsewhere classified : ureteral substitute",5953,"595.3 Repair of urinary tract, not elsewhere classified : ureteral substitute",,-1,,0.5357955694198608,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067890614
41256,"782.1 Reduction with internal fixation : shoulder, upper arm",7821,"782.1 Reduction with internal fixation : shoulder, upper arm",,-1,,0.5259996056556702,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067891514
41256,028.3 Spinal puncture : drainage,0283,028.3 Spinal puncture : drainage,,-1,,0.5190781950950623,UNCHECKED,,0,4313285,EVENT,,<auto>,1602067892164
41256,155 Other operations on iris,155,155 Other operations on iris,,-1,,0.7541943788528442,UNCHECKED,,0,2000567,EVENT,,<auto>,1602067892294
41256,"964 Endoscopy, not elsewhere classified",964,"964 Endoscopy, not elsewhere classified",,-1,,0.6235101819038391,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067892679
41256,314.4 Other valvuloplasty : pulmonary valve,3144,314.4 Other valvuloplasty : pulmonary valve,,-1,,0.6516979336738586,UNCHECKED,,0,4299720,EVENT,,<auto>,1602067893492
41256,"755 Forceps - mid, not otherwise stated",755,"755 Forceps - mid, not otherwise stated",,-1,,0.5206348299980164,UNCHECKED,,0,2721976,EVENT,,<auto>,1602067894106
41256,114.3 Other operation on eye muscle : freeing of adhesions,1143,114.3 Other operation on eye muscle : freeing of adhesions,,-1,,0.6361125707626343,UNCHECKED,,0,4049691,EVENT,,<auto>,1602067894883
41256,028.4 Spinal puncture : manometry,0284,028.4 Spinal puncture : manometry,,-1,,0.49215877056121826,UNCHECKED,,0,4080549,EVENT,,<auto>,1602067895885
41256,314.5 Other valvuloplasty : multiple valves,3145,314.5 Other valvuloplasty : multiple valves,,-1,,0.4715956449508667,UNCHECKED,,0,4297236,EVENT,,<auto>,1602067897176
41256,"964.1 Endoscopy, not elsewhere classified : with biopsy, not elsewhere classified",9641,"964.1 Endoscopy, not elsewhere classified : with biopsy, not elsewhere classified",,-1,,0.4977687895298004,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067897448
41256,155.1 Other operations on iris : excision of lesion,1551,155.1 Other operations on iris : excision of lesion,,-1,,0.5200580358505249,UNCHECKED,,0,2000567,EVENT,,<auto>,1602067897556
41256,"782.2 Reduction with internal fixation : at elbow, forearm",7822,"782.2 Reduction with internal fixation : at elbow, forearm",,-1,,0.5071361660957336,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067898026
41256,"755.1 Forceps - mid, not otherwise stated : with episiotomy",7551,"755.1 Forceps - mid, not otherwise stated : with episiotomy",,-1,,0.4595080614089966,UNCHECKED,,0,4093774,EVENT,,<auto>,1602067900169
41256,114.4 Other operation on eye muscle : excision of lesion,1144,114.4 Other operation on eye muscle : excision of lesion,,-1,,0.5939499139785767,UNCHECKED,,0,4097091,EVENT,,<auto>,1602067900952
41256,965 External manipulation,965,965 External manipulation,,-1,,0.7215545773506165,UNCHECKED,,0,4121916,EVENT,,<auto>,1602067901458
41256,"595.4 Repair of urinary tract, not elsewhere classified : re-implantation into bladder",5954,"595.4 Repair of urinary tract, not elsewhere classified : re-implantation into bladder",,-1,,0.5072485208511353,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067902129
41256,756 Forceps - low or outlet,756,756 Forceps - low or outlet,,-1,,0.5250503420829773,UNCHECKED,,0,4127249,EVENT,,<auto>,1602067902436
41256,"028.5 Spinal puncture : diagnostic, not elsewhere classified",0285,"028.5 Spinal puncture : diagnostic, not elsewhere classified",,-1,,0.5965840220451355,UNCHECKED,,0,2005356,EVENT,,<auto>,1602067902686
41256,315 Operations on septum within heart cavity,315,315 Operations on septum within heart cavity,,-1,,0.570985734462738,UNCHECKED,,0,4020382,EVENT,,<auto>,1602067903423
41256,"155.2 Other operations on iris : stretching,  iridotasis",1552,"155.2 Other operations on iris : stretching,  iridotasis",,-1,,0.4096658229827881,UNCHECKED,,0,2000567,EVENT,,<auto>,1602067904162
41256,782.3 Reduction with internal fixation : at wrist,7823,782.3 Reduction with internal fixation : at wrist,,-1,,0.5633152723312378,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067904311
41256,966 Prosthetic and other apparatus,966,966 Prosthetic and other apparatus,,-1,,0.4005397856235504,UNCHECKED,,0,4108107,EVENT,,<auto>,1602067905521
41256,156 Cyclodialysis,156,156 Cyclodialysis,,-1,,0.7353888750076294,UNCHECKED,,0,4338539,EVENT,,<auto>,1602067905662
41256,756.1 Forceps - low or outlet : with episiotomy,7561,756.1 Forceps - low or outlet : with episiotomy,,-1,,0.5009713172912598,UNCHECKED,,0,4075735,EVENT,,<auto>,1602067907125
41256,028.6 Spinal puncture : cauda equine block,0286,028.6 Spinal puncture : cauda equine block,,-1,,0.5032296180725098,UNCHECKED,,0,4216565,EVENT,,<auto>,1602067907760
41256,114.5 Other operation on eye muscle : suture or repair,1145,114.5 Other operation on eye muscle : suture or repair,,-1,,0.47451090812683105,UNCHECKED,,0,4070457,EVENT,,<auto>,1602067908067
41256,157 Destruction of ciliary body,157,157 Destruction of ciliary body,,-1,,0.7908243536949158,UNCHECKED,,0,4068560,EVENT,,<auto>,1602067910738
41256,"782.4 Reduction with internal fixation : hand, fingers",7824,"782.4 Reduction with internal fixation : hand, fingers",,-1,,0.5496425032615662,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067910873
41256,115 Operation on oculomotor nerve,115,115 Operation on oculomotor nerve,,-1,,0.7239715456962585,UNCHECKED,,0,4206911,EVENT,,<auto>,1602067911972
41256,"595.8 Repair of urinary tract, not elsewhere classified : plastic operation",5958,"595.8 Repair of urinary tract, not elsewhere classified : plastic operation",,-1,,0.5514691472053528,UNCHECKED,,0,2005882,EVENT,,<auto>,1602067912369
41256,"756.2 Forceps - low or outlet : low, not otherwise stated",7562,"756.2 Forceps - low or outlet : low, not otherwise stated",,-1,,0.3518465459346771,UNCHECKED,,0,4127249,EVENT,,<auto>,1602067912474
41256,966.1 Prosthetic and other apparatus : traction nec,9661,966.1 Prosthetic and other apparatus : traction nec,,-1,,0.27997544407844543,UNCHECKED,,0,37311325,EVENT,,<auto>,1602067913167
41256,600 Cystotomy,600,600 Cystotomy,,-1,,0.7331117987632751,UNCHECKED,,0,2003767,EVENT,,<auto>,1602067913488
41256,029 Other operation on spine and contents,029,029 Other operation on spine and contents,,-1,,0.41186442971229553,UNCHECKED,,0,2000198,EVENT,,<auto>,1602067913979
41256,"315.1 Operations on septum within heart cavity : production of septal defect, septotomy",3151,"315.1 Operations on septum within heart cavity : production of septal defect, septotomy",,-1,,0.5049391984939575,UNCHECKED,,0,2001464,EVENT,,<auto>,1602067914430
41256,600.1 Cystotomy : stab cystotomy,6001,600.1 Cystotomy : stab cystotomy,,-1,,0.41411861777305603,UNCHECKED,,0,2003767,EVENT,,<auto>,1602067915307
41256,117 Correction of ptosis,117,117 Correction of ptosis,,-1,,0.7596782445907593,UNCHECKED,,0,4321379,EVENT,,<auto>,1602067915681
41256,157.3 Destruction of ciliary body : goniotomy,1573,157.3 Destruction of ciliary body : goniotomy,,-1,,0.5424507260322571,UNCHECKED,,0,4068560,EVENT,,<auto>,1602067916013
41256,"782.5 Reduction with internal fixation : hip, thigh",7825,"782.5 Reduction with internal fixation : hip, thigh",,-1,,0.5468482971191406,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067916476
41256,756.3 Forceps - low or outlet : with episiotomy,7563,756.3 Forceps - low or outlet : with episiotomy,,-1,,0.4990525245666504,UNCHECKED,,0,4075735,EVENT,,<auto>,1602067916479
41256,967 Resuscitation by external procedure,967,967 Resuscitation by external procedure,,-1,,0.644572377204895,UNCHECKED,,0,4143802,EVENT,,<auto>,1602067920094
41256,600.2 Cystotomy : removal of calculus,6002,600.2 Cystotomy : removal of calculus,,-1,,0.5703709721565247,UNCHECKED,,0,4229118,EVENT,,<auto>,1602067920686
41256,"756.4 Forceps - low or outlet : outlet, not otherwise stated",7564,"756.4 Forceps - low or outlet : outlet, not otherwise stated",,-1,,0.36591583490371704,UNCHECKED,,0,4127249,EVENT,,<auto>,1602067923608
41256,600.3 Cystotomy : exploration,6003,600.3 Cystotomy : exploration,,-1,,0.5233027338981628,UNCHECKED,,0,4120074,EVENT,,<auto>,1602067924557
41256,157.4 Destruction of ciliary body : trabeculectomy,1574,157.4 Destruction of ciliary body : trabeculectomy,,-1,,0.537365734577179,UNCHECKED,,0,4068560,EVENT,,<auto>,1602067924567
41256,117.1 Correction of ptosis : levator muscle operation,1171,117.1 Correction of ptosis : levator muscle operation,,-1,,0.489935040473938,UNCHECKED,,0,4321379,EVENT,,<auto>,1602067924602
41256,"782.6 Reduction with internal fixation : at knee, lower leg",7826,"782.6 Reduction with internal fixation : at knee, lower leg",,-1,,0.5130220055580139,UNCHECKED,,0,4046289,EVENT,,<auto>,1602067925031
41256,757 Forceps - breech,757,757 Forceps - breech,,-1,,0.4712373614311218,UNCHECKED,,0,4163357,EVENT,,<auto>,1602067925058
41256,029.1 Other operation on spine and contents : biopsy of cord or meninges,0291,029.1 Other operation on spine and contents : biopsy of cord or meninges,,-1,,0.48248735070228577,UNCHECKED,,0,2000174,EVENT,,<auto>,1602067925907
41256,600.4 Cystotomy : suprapubic drainage,6004,600.4 Cystotomy : suprapubic drainage,,-1,,0.5365198254585266,UNCHECKED,,0,4044045,EVENT,,<auto>,1602067927556
41256,757.1 Forceps - breech : with episiotomy,7571,757.1 Forceps - breech : with episiotomy,,-1,,0.4859084486961365,UNCHECKED,,0,4093774,EVENT,,<auto>,1602067927874
41256,"315.2 Operations on septum within heart cavity : repair of septal defect, not elsewhere classified",3152,"315.2 Operations on septum within heart cavity : repair of septal defect, not elsewhere classified",,-1,,0.5194265842437744,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067928501
41256,158 Other operations on anterior chamber,158,158 Other operations on anterior chamber,,-1,,0.7966713309288025,UNCHECKED,,0,2000569,EVENT,,<auto>,1602067929647
41256,"967.1 Resuscitation by external procedure : cardioversion, D C shock",9671,"967.1 Resuscitation by external procedure : cardioversion, D C shock",,-1,,0.4286138713359833,UNCHECKED,,0,4143802,EVENT,,<auto>,1602067930006
41256,758 Other traction,758,758 Other traction,,-1,,0.4722421169281006,UNCHECKED,,0,41115928,EVENT,,<auto>,1602067930742
41256,782.7 Reduction with internal fixation : at ankle,7827,782.7 Reduction with internal fixation : at ankle,,-1,,0.5553369522094727,UNCHECKED,,0,761010,EVENT,,<auto>,1602067931136
41256,"600.6 Cystotomy : replacement, catheter",6006,"600.6 Cystotomy : replacement, catheter",,-1,,0.4553494155406952,UNCHECKED,,0,4304341,EVENT,,<auto>,1602067931580
41256,117.2 Correction of ptosis : use of frontal is muscle,1172,117.2 Correction of ptosis : use of frontal is muscle,,-1,,0.4816437363624573,UNCHECKED,,0,4321379,EVENT,,<auto>,1602067932502
41256,"601 Cystectomy, total",601,"601 Cystectomy, total",,-1,,0.6342536211013794,UNCHECKED,,0,4270496,EVENT,,<auto>,1602067933705
41256,758.1 Other traction : ventous : vacuum extraction,7581,758.1 Other traction : ventous : vacuum extraction,,-1,,0.534540057182312,UNCHECKED,,0,2004730,EVENT,,<auto>,1602067936504
41256,029.2 Other operation on spine and contents : removal of foreign body,0292,029.2 Other operation on spine and contents : removal of foreign body,,-1,,0.5230000615119934,UNCHECKED,,0,4029357,EVENT,,<auto>,1602067937035
41256,315.3 Operations on septum within heart cavity : repair of septum with graft,3153,315.3 Operations on septum within heart cavity : repair of septum with graft,,-1,,0.5003882646560669,UNCHECKED,,0,4183608,EVENT,,<auto>,1602067937151
41256,207.4 Operations on vestibular apparatus : removal of membrane,2074,207.4 Operations on vestibular apparatus : removal of membrane,,-1,,0.5500392913818359,UNCHECKED,,0,4067241,EVENT,,<auto>,1602067938200
41256,782.8 Reduction with internal fixation : other specified site,7828,782.8 Reduction with internal fixation : other specified site,,-1,,0.5658740997314453,UNCHECKED,,0,2005492,EVENT,,<auto>,1602067938918
41256,117.3 Correction of ptosis : sling operations,1173,117.3 Correction of ptosis : sling operations,,-1,,0.5148082375526428,UNCHECKED,,0,4321379,EVENT,,<auto>,1602067939616
41256,967.2 Resuscitation by external procedure : mechanical ventilator,9672,967.2 Resuscitation by external procedure : mechanical ventilator,,-1,,0.46205341815948486,UNCHECKED,,0,4143802,EVENT,,<auto>,1602067941345
41256,253.3 Endodontic procedures : pulp capping,2533,253.3 Endodontic procedures : pulp capping,,-1,,0.47287818789482117,UNCHECKED,,0,4144547,EVENT,,<auto>,1602067941745
41256,758.2 Other traction : scalp forceps,7582,758.2 Other traction : scalp forceps,,-1,,0.4770301282405853,UNCHECKED,,0,45759666,EVENT,,<auto>,1602067941893
41256,"601.1 Cystectomy, total : anterior pelvic clearance (bladder-male)",6011,"601.1 Cystectomy, total : anterior pelvic clearance (bladder-male)",,-1,,0.3834247887134552,UNCHECKED,,0,4274975,EVENT,,<auto>,1602067942445
41256,207.5 Operations on vestibular apparatus : destruction,2075,207.5 Operations on vestibular apparatus : destruction,,-1,,0.6090364456176758,UNCHECKED,,0,4067241,EVENT,,<auto>,1602067943882
41256,254 Pre-prosthetic surgery,254,254 Pre-prosthetic surgery,,-1,,0.5694035291671753,UNCHECKED,,0,4067813,EVENT,,<auto>,1602067944423
41256,968 Removal of unwanted material,968,968 Removal of unwanted material,,-1,,0.8081558346748352,UNCHECKED,,0,4148270,EVENT,,<auto>,1602067945840
41256,"601.2 Cystectomy, total : radical cystectomy",6012,"601.2 Cystectomy, total : radical cystectomy",,-1,,0.4665624499320984,UNCHECKED,,0,4273866,EVENT,,<auto>,1602067945953
41256,117.4 Correction of ptosis : use of superior rectus,1174,117.4 Correction of ptosis : use of superior rectus,,-1,,0.5090669989585876,UNCHECKED,,0,4012336,EVENT,,<auto>,1602067946183
41256,029.3 Other operation on spine and contents : operation for spinal deformity,0293,029.3 Other operation on spine and contents : operation for spinal deformity,,-1,,0.3774072229862213,UNCHECKED,,0,4302694,EVENT,,<auto>,1602067947209
41256,759 Other delivery operation or manipulation,759,759 Other delivery operation or manipulation,,-1,,0.5207457542419434,UNCHECKED,,0,4254243,EVENT,,<auto>,1602067947498
41256,"783 Elevation of depressed fragments, not elsewhere classified",783,"783 Elevation of depressed fragments, not elsewhere classified",,-1,,0.6142481565475464,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067947749
41256,118 Canthotomy,118,118 Canthotomy,,-1,,0.6623950600624084,UNCHECKED,,0,4240976,EVENT,,<auto>,1602067947762
41256,119 Canthoplasty,119,119 Canthoplasty,,-1,,0.6676533222198486,UNCHECKED,,0,4252079,EVENT,,<auto>,1602067949300
41256,969 Other non-operative procedures,969,969 Other non-operative procedures,,-1,,0.6136429309844971,UNCHECKED,,0,44803210,EVENT,,<auto>,1602067949944
41256,254.1 Pre-prosthetic surgery : alveolectomy and alveoplasty,2541,254.1 Pre-prosthetic surgery : alveolectomy and alveoplasty,,-1,,0.3791980743408203,UNCHECKED,,0,4067813,EVENT,,<auto>,1602067950290
41256,207.6 Operations on vestibular apparatus : endolymphatic decompression,2076,207.6 Operations on vestibular apparatus : endolymphatic decompression,,-1,,0.5371455550193787,UNCHECKED,,0,4067241,EVENT,,<auto>,1602067951188
41256,602 Extirpation of lesion of bladder by open operation,602,602 Extirpation of lesion of bladder by open operation,,-1,,0.6435619592666626,UNCHECKED,,0,4076709,EVENT,,<auto>,1602067951975
41256,119.2 Canthoplasty : repair epicanthus,1192,119.2 Canthoplasty : repair epicanthus,,-1,,0.4770704507827759,UNCHECKED,,0,4229596,EVENT,,<auto>,1602067952043
41256,120 Blepharotomy,120,120 Blepharotomy,,-1,,0.8458279967308044,UNCHECKED,,0,4065811,EVENT,,<auto>,1602067953766
41256,969.1 Other non-operative procedures : hypotherma,9691,969.1 Other non-operative procedures : hypotherma,,-1,,0.48791366815567017,UNCHECKED,,0,44803210,EVENT,,<auto>,1602067954464
41256,"029.5 Other operation on spine and contents : aspiration (cyst, abscess)",0295,"029.5 Other operation on spine and contents : aspiration (cyst, abscess)",,-1,,0.3808252811431885,UNCHECKED,,0,4333812,EVENT,,<auto>,1602067955134
41256,120.1 Blepharotomy : biopsy,1201,120.1 Blepharotomy : biopsy,,-1,,0.47299858927726746,UNCHECKED,,0,4065811,EVENT,,<auto>,1602067956311
41256,759.1 Other delivery operation or manipulation : replacement of cord,7591,759.1 Other delivery operation or manipulation : replacement of cord,,-1,,0.40806564688682556,UNCHECKED,,0,4254243,EVENT,,<auto>,1602067956356
41256,207.7 Operations on vestibular apparatus : decompression,2077,207.7 Operations on vestibular apparatus : decompression,,-1,,0.5697342753410339,UNCHECKED,,0,4067241,EVENT,,<auto>,1602067957092
41256,"783.1 Elevation of depressed fragments, not elsewhere classified : shoulder, upper arm",7831,"783.1 Elevation of depressed fragments, not elsewhere classified : shoulder, upper arm",,-1,,0.5082325339317322,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067957301
41256,254.2 Pre-prosthetic surgery : preparation of alveolar ridge,2542,254.2 Pre-prosthetic surgery : preparation of alveolar ridge,,-1,,0.45335862040519714,UNCHECKED,,0,4084069,EVENT,,<auto>,1602067957707
41256,969.3 Other non-operative procedures : oxygen (hyberbaric),9693,969.3 Other non-operative procedures : oxygen (hyberbaric),,-1,,0.41401028633117676,UNCHECKED,,0,44803210,EVENT,,<auto>,1602067960380
41256,602.1 Extirpation of lesion of bladder by open operation : partial cystectomy,6021,602.1 Extirpation of lesion of bladder by open operation : partial cystectomy,,-1,,0.47458717226982117,UNCHECKED,,0,4076709,EVENT,,<auto>,1602067960986
41256,254.3 Pre-prosthetic surgery : vestibuloplasty,2543,254.3 Pre-prosthetic surgery : vestibuloplasty,,-1,,0.4367845058441162,UNCHECKED,,0,4034121,EVENT,,<auto>,1602067961518
41256,759.2 Other delivery operation or manipulation : rotation with forceps,7592,759.2 Other delivery operation or manipulation : rotation with forceps,,-1,,0.4328879714012146,UNCHECKED,,0,4075188,EVENT,,<auto>,1602067963552
41256,"029.6 Other operation on spine and contents : neuropacemaker, insertion",0296,"029.6 Other operation on spine and contents : neuropacemaker, insertion",,-1,,0.44796010851860046,UNCHECKED,,0,4168550,EVENT,,<auto>,1602067963595
41256,"208 Operation of inner ear, not elsewhere classified",208,"208 Operation of inner ear, not elsewhere classified",,-1,,0.6943376660346985,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067964239
41256,185.1 Other operation on lacrimal apparatus : reduction of mucocele,1851,185.1 Other operation on lacrimal apparatus : reduction of mucocele,,-1,,0.5119988918304443,UNCHECKED,,0,4026101,EVENT,,<auto>,1602067964766
41256,254.4 Pre-prosthetic surgery : bone graft,2544,254.4 Pre-prosthetic surgery : bone graft,,-1,,0.4256212115287781,UNCHECKED,,0,4123452,EVENT,,<auto>,1602067966489
41256,969.4 Other non-operative procedures : electroconvulsive therapy,9694,969.4 Other non-operative procedures : electroconvulsive therapy,,-1,,0.539344847202301,UNCHECKED,,0,4030840,EVENT,,<auto>,1602067966952
41256,"783.2 Elevation of depressed fragments, not elsewhere classified : at elbow, forearm",7832,"783.2 Elevation of depressed fragments, not elsewhere classified : at elbow, forearm",,-1,,0.49324455857276917,UNCHECKED,,0,2000598,EVENT,,<auto>,1602067967355
