"field_id","field_name","value_code","value_name","category_name","item_count","notes"
30715,"C-reactive protein missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",25018,"The reason that a C-reactive protein assay result is missing."
30715,"C-reactive protein missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",25018,"The reason that a C-reactive protein assay result is missing."
30716,"C-reactive protein reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",486849,"The reportability of aC-reactive protein assay result. Absence of a value here means that a result has not been attempted."
30716,"C-reactive protein reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",486849,"The reportability of aC-reactive protein assay result. Absence of a value here means that a result has not been attempted."
30716,"C-reactive protein reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",486849,"The reportability of aC-reactive protein assay result. Absence of a value here means that a result has not been attempted."
30716,"C-reactive protein reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",486849,"The reportability of aC-reactive protein assay result. Absence of a value here means that a result has not been attempted."
30716,"C-reactive protein reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",486849,"The reportability of aC-reactive protein assay result. Absence of a value here means that a result has not been attempted."
30722,"Cystatin C aliquot","0","Manual","Blood biochemistry processing",491887,"The aliquout used for the Cystatin C assay."
30722,"Cystatin C aliquot","1","1","Blood biochemistry processing",491887,"The aliquout used for the Cystatin C assay."
30722,"Cystatin C aliquot","2","2","Blood biochemistry processing",491887,"The aliquout used for the Cystatin C assay."
30722,"Cystatin C aliquot","3","3","Blood biochemistry processing",491887,"The aliquout used for the Cystatin C assay."
30722,"Cystatin C aliquot","4","4","Blood biochemistry processing",491887,"The aliquout used for the Cystatin C assay."
30723,"Cystatin C correction level","0","None","Blood biochemistry processing",487423,"The type of post-measurement correction applied to the Cystatin C assay result."
30723,"Cystatin C correction level","1","Date and aliquot correction","Blood biochemistry processing",487423,"The type of post-measurement correction applied to the Cystatin C assay result."
30723,"Cystatin C correction level","2","Date correction only","Blood biochemistry processing",487423,"The type of post-measurement correction applied to the Cystatin C assay result."
30724,"Cystatin C correction reason","0","Normal for assay type","Blood biochemistry processing",487423,"The reason for applying a correction to the Cystatin C assay result."
30724,"Cystatin C correction reason","1","No tip information","Blood biochemistry processing",487423,"The reason for applying a correction to the Cystatin C assay result."
30724,"Cystatin C correction reason","2","No aliquot information","Blood biochemistry processing",487423,"The reason for applying a correction to the Cystatin C assay result."
30724,"Cystatin C correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",487423,"The reason for applying a correction to the Cystatin C assay result."
30724,"Cystatin C correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",487423,"The reason for applying a correction to the Cystatin C assay result."
30725,"Cystatin C missing reason","1","No data returned","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","5","Aliquot 4 used","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30725,"Cystatin C missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24001,"The reason that a Cystatin C assay result is missing."
30726,"Cystatin C reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",487438,"The reportability of aCystatin C assay result. Absence of a value here means that a result has not been attempted."
30726,"Cystatin C reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",487438,"The reportability of aCystatin C assay result. Absence of a value here means that a result has not been attempted."
30726,"Cystatin C reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",487438,"The reportability of aCystatin C assay result. Absence of a value here means that a result has not been attempted."
30726,"Cystatin C reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",487438,"The reportability of aCystatin C assay result. Absence of a value here means that a result has not been attempted."
30726,"Cystatin C reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",487438,"The reportability of aCystatin C assay result. Absence of a value here means that a result has not been attempted."
30732,"Gamma glutamyltransferase aliquot","0","Manual","Blood biochemistry processing",491877,"The aliquout used for the Gamma glutamyltransferase assay."
30732,"Gamma glutamyltransferase aliquot","1","1","Blood biochemistry processing",491877,"The aliquout used for the Gamma glutamyltransferase assay."
30732,"Gamma glutamyltransferase aliquot","2","2","Blood biochemistry processing",491877,"The aliquout used for the Gamma glutamyltransferase assay."
30732,"Gamma glutamyltransferase aliquot","3","3","Blood biochemistry processing",491877,"The aliquout used for the Gamma glutamyltransferase assay."
30732,"Gamma glutamyltransferase aliquot","4","4","Blood biochemistry processing",491877,"The aliquout used for the Gamma glutamyltransferase assay."
30733,"Gamma glutamyltransferase correction level","0","None","Blood biochemistry processing",487206,"The type of post-measurement correction applied to the Gamma glutamyltransferase assay result."
30733,"Gamma glutamyltransferase correction level","1","Date and aliquot correction","Blood biochemistry processing",487206,"The type of post-measurement correction applied to the Gamma glutamyltransferase assay result."
30733,"Gamma glutamyltransferase correction level","2","Date correction only","Blood biochemistry processing",487206,"The type of post-measurement correction applied to the Gamma glutamyltransferase assay result."
30734,"Gamma glutamyltransferase correction reason","0","Normal for assay type","Blood biochemistry processing",487206,"The reason for applying a correction to the Gamma glutamyltransferase assay result."
30734,"Gamma glutamyltransferase correction reason","1","No tip information","Blood biochemistry processing",487206,"The reason for applying a correction to the Gamma glutamyltransferase assay result."
30734,"Gamma glutamyltransferase correction reason","2","No aliquot information","Blood biochemistry processing",487206,"The reason for applying a correction to the Gamma glutamyltransferase assay result."
30734,"Gamma glutamyltransferase correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",487206,"The reason for applying a correction to the Gamma glutamyltransferase assay result."
30734,"Gamma glutamyltransferase correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",487206,"The reason for applying a correction to the Gamma glutamyltransferase assay result."
30735,"Gamma glutamyltransferase missing reason","1","No data returned","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","5","Aliquot 4 used","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30735,"Gamma glutamyltransferase missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24218,"The reason that a Gamma glutamyltransferase assay result is missing."
30736,"Gamma glutamyltransferase reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",487301,"The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted."
30736,"Gamma glutamyltransferase reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",487301,"The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted."
30736,"Gamma glutamyltransferase reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",487301,"The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted."
30736,"Gamma glutamyltransferase reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",487301,"The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted."
30736,"Gamma glutamyltransferase reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",487301,"The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted."
30742,"Glucose aliquot","0","Manual","Blood biochemistry processing",491278,"The aliquout used for the Glucose assay."
30742,"Glucose aliquot","1","1","Blood biochemistry processing",491278,"The aliquout used for the Glucose assay."
30742,"Glucose aliquot","2","2","Blood biochemistry processing",491278,"The aliquout used for the Glucose assay."
30742,"Glucose aliquot","3","3","Blood biochemistry processing",491278,"The aliquout used for the Glucose assay."
30742,"Glucose aliquot","4","4","Blood biochemistry processing",491278,"The aliquout used for the Glucose assay."
30743,"Glucose correction level","0","None","Blood biochemistry processing",445253,"The type of post-measurement correction applied to the Glucose assay result."
30743,"Glucose correction level","1","Date and aliquot correction","Blood biochemistry processing",445253,"The type of post-measurement correction applied to the Glucose assay result."
30743,"Glucose correction level","2","Date correction only","Blood biochemistry processing",445253,"The type of post-measurement correction applied to the Glucose assay result."
30744,"Glucose correction reason","0","Normal for assay type","Blood biochemistry processing",445253,"The reason for applying a correction to the Glucose assay result."
30744,"Glucose correction reason","1","No tip information","Blood biochemistry processing",445253,"The reason for applying a correction to the Glucose assay result."
30744,"Glucose correction reason","2","No aliquot information","Blood biochemistry processing",445253,"The reason for applying a correction to the Glucose assay result."
30744,"Glucose correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",445253,"The reason for applying a correction to the Glucose assay result."
30744,"Glucose correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",445253,"The reason for applying a correction to the Glucose assay result."
30745,"Glucose missing reason","1","No data returned","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","5","Aliquot 4 used","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30745,"Glucose missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",66171,"The reason that a Glucose assay result is missing."
30746,"Glucose reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",445261,"The reportability of aGlucose assay result. Absence of a value here means that a result has not been attempted."
30746,"Glucose reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",445261,"The reportability of aGlucose assay result. Absence of a value here means that a result has not been attempted."
30746,"Glucose reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",445261,"The reportability of aGlucose assay result. Absence of a value here means that a result has not been attempted."
30746,"Glucose reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",445261,"The reportability of aGlucose assay result. Absence of a value here means that a result has not been attempted."
30746,"Glucose reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",445261,"The reportability of aGlucose assay result. Absence of a value here means that a result has not been attempted."
30753,"Glycated haemoglobin (HbA1c) correction level","0","None","Blood biochemistry processing",480773,"The type of post-measurement correction applied to the Glycated haemoglobin (HbA1c) assay result."
30753,"Glycated haemoglobin (HbA1c) correction level","1","Date and aliquot correction","Blood biochemistry processing",480773,"The type of post-measurement correction applied to the Glycated haemoglobin (HbA1c) assay result."
30753,"Glycated haemoglobin (HbA1c) correction level","2","Date correction only","Blood biochemistry processing",480773,"The type of post-measurement correction applied to the Glycated haemoglobin (HbA1c) assay result."
30754,"Glycated haemoglobin (HbA1c) correction reason","0","Normal for assay type","Blood biochemistry processing",480773,"The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result."
30754,"Glycated haemoglobin (HbA1c) correction reason","1","No tip information","Blood biochemistry processing",480773,"The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result."
30754,"Glycated haemoglobin (HbA1c) correction reason","2","No aliquot information","Blood biochemistry processing",480773,"The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result."
30754,"Glycated haemoglobin (HbA1c) correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",480773,"The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result."
30754,"Glycated haemoglobin (HbA1c) correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",480773,"The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result."
30755,"Glycated haemoglobin (HbA1c) missing reason","1","No data returned","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","5","Aliquot 4 used","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30755,"Glycated haemoglobin (HbA1c) missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",30651,"The reason that a Glycated haemoglobin (HbA1c) assay result is missing."
30756,"Glycated haemoglobin (HbA1c) reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",480973,"The reportability of aGlycated haemoglobin (HbA1c) assay result. Absence of a value here means that a result has not been attempted."
30756,"Glycated haemoglobin (HbA1c) reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",480973,"The reportability of aGlycated haemoglobin (HbA1c) assay result. Absence of a value here means that a result has not been attempted."
30756,"Glycated haemoglobin (HbA1c) reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",480973,"The reportability of aGlycated haemoglobin (HbA1c) assay result. Absence of a value here means that a result has not been attempted."
30756,"Glycated haemoglobin (HbA1c) reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",480973,"The reportability of aGlycated haemoglobin (HbA1c) assay result. Absence of a value here means that a result has not been attempted."
30756,"Glycated haemoglobin (HbA1c) reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",480973,"The reportability of aGlycated haemoglobin (HbA1c) assay result. Absence of a value here means that a result has not been attempted."
30762,"HDL cholesterol aliquot","0","Manual","Blood biochemistry processing",491810,"The aliquout used for the HDL cholesterol assay."
30762,"HDL cholesterol aliquot","1","1","Blood biochemistry processing",491810,"The aliquout used for the HDL cholesterol assay."
30762,"HDL cholesterol aliquot","2","2","Blood biochemistry processing",491810,"The aliquout used for the HDL cholesterol assay."
30762,"HDL cholesterol aliquot","3","3","Blood biochemistry processing",491810,"The aliquout used for the HDL cholesterol assay."
30762,"HDL cholesterol aliquot","4","4","Blood biochemistry processing",491810,"The aliquout used for the HDL cholesterol assay."
30763,"HDL cholesterol correction level","0","None","Blood biochemistry processing",445563,"The type of post-measurement correction applied to the HDL cholesterol assay result."
30763,"HDL cholesterol correction level","1","Date and aliquot correction","Blood biochemistry processing",445563,"The type of post-measurement correction applied to the HDL cholesterol assay result."
30763,"HDL cholesterol correction level","2","Date correction only","Blood biochemistry processing",445563,"The type of post-measurement correction applied to the HDL cholesterol assay result."
30764,"HDL cholesterol correction reason","0","Normal for assay type","Blood biochemistry processing",445563,"The reason for applying a correction to the HDL cholesterol assay result."
30764,"HDL cholesterol correction reason","1","No tip information","Blood biochemistry processing",445563,"The reason for applying a correction to the HDL cholesterol assay result."
30764,"HDL cholesterol correction reason","2","No aliquot information","Blood biochemistry processing",445563,"The reason for applying a correction to the HDL cholesterol assay result."
30764,"HDL cholesterol correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",445563,"The reason for applying a correction to the HDL cholesterol assay result."
30764,"HDL cholesterol correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",445563,"The reason for applying a correction to the HDL cholesterol assay result."
30765,"HDL cholesterol missing reason","1","No data returned","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","5","Aliquot 4 used","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30765,"HDL cholesterol missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",65861,"The reason that a HDL cholesterol assay result is missing."
30766,"HDL cholesterol reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",445569,"The reportability of aHDL cholesterol assay result. Absence of a value here means that a result has not been attempted."
30766,"HDL cholesterol reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",445569,"The reportability of aHDL cholesterol assay result. Absence of a value here means that a result has not been attempted."
30766,"HDL cholesterol reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",445569,"The reportability of aHDL cholesterol assay result. Absence of a value here means that a result has not been attempted."
30766,"HDL cholesterol reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",445569,"The reportability of aHDL cholesterol assay result. Absence of a value here means that a result has not been attempted."
30766,"HDL cholesterol reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",445569,"The reportability of aHDL cholesterol assay result. Absence of a value here means that a result has not been attempted."
30772,"IGF-1 aliquot","0","Manual","Blood biochemistry processing",489190,"The aliquout used for the IGF-1 assay."
30772,"IGF-1 aliquot","1","1","Blood biochemistry processing",489190,"The aliquout used for the IGF-1 assay."
30772,"IGF-1 aliquot","2","2","Blood biochemistry processing",489190,"The aliquout used for the IGF-1 assay."
30772,"IGF-1 aliquot","3","3","Blood biochemistry processing",489190,"The aliquout used for the IGF-1 assay."
30772,"IGF-1 aliquot","4","4","Blood biochemistry processing",489190,"The aliquout used for the IGF-1 assay."
30773,"IGF-1 correction level","0","None","Blood biochemistry processing",484740,"The type of post-measurement correction applied to the IGF-1 assay result."
30773,"IGF-1 correction level","1","Date and aliquot correction","Blood biochemistry processing",484740,"The type of post-measurement correction applied to the IGF-1 assay result."
30773,"IGF-1 correction level","2","Date correction only","Blood biochemistry processing",484740,"The type of post-measurement correction applied to the IGF-1 assay result."
30774,"IGF-1 correction reason","0","Normal for assay type","Blood biochemistry processing",484740,"The reason for applying a correction to the IGF-1 assay result."
30774,"IGF-1 correction reason","1","No tip information","Blood biochemistry processing",484740,"The reason for applying a correction to the IGF-1 assay result."
30774,"IGF-1 correction reason","2","No aliquot information","Blood biochemistry processing",484740,"The reason for applying a correction to the IGF-1 assay result."
30774,"IGF-1 correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",484740,"The reason for applying a correction to the IGF-1 assay result."
30774,"IGF-1 correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",484740,"The reason for applying a correction to the IGF-1 assay result."
30775,"IGF-1 missing reason","1","No data returned","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","5","Aliquot 4 used","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30775,"IGF-1 missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",26684,"The reason that a IGF-1 assay result is missing."
30776,"IGF-1 reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",484746,"The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted."
30776,"IGF-1 reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",484746,"The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted."
30776,"IGF-1 reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",484746,"The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted."
30776,"IGF-1 reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",484746,"The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted."
30776,"IGF-1 reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",484746,"The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted."
30782,"LDL direct aliquot","0","Manual","Blood biochemistry processing",491177,"The aliquout used for the LDL direct assay."
30782,"LDL direct aliquot","1","1","Blood biochemistry processing",491177,"The aliquout used for the LDL direct assay."
30782,"LDL direct aliquot","2","2","Blood biochemistry processing",491177,"The aliquout used for the LDL direct assay."
30782,"LDL direct aliquot","3","3","Blood biochemistry processing",491177,"The aliquout used for the LDL direct assay."
30782,"LDL direct aliquot","4","4","Blood biochemistry processing",491177,"The aliquout used for the LDL direct assay."
30783,"LDL direct correction level","0","None","Blood biochemistry processing",486544,"The type of post-measurement correction applied to the LDL direct assay result."
30783,"LDL direct correction level","1","Date and aliquot correction","Blood biochemistry processing",486544,"The type of post-measurement correction applied to the LDL direct assay result."
30783,"LDL direct correction level","2","Date correction only","Blood biochemistry processing",486544,"The type of post-measurement correction applied to the LDL direct assay result."
30784,"LDL direct correction reason","0","Normal for assay type","Blood biochemistry processing",486544,"The reason for applying a correction to the LDL direct assay result."
30784,"LDL direct correction reason","1","No tip information","Blood biochemistry processing",486544,"The reason for applying a correction to the LDL direct assay result."
30784,"LDL direct correction reason","2","No aliquot information","Blood biochemistry processing",486544,"The reason for applying a correction to the LDL direct assay result."
30784,"LDL direct correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",486544,"The reason for applying a correction to the LDL direct assay result."
30784,"LDL direct correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",486544,"The reason for applying a correction to the LDL direct assay result."
30785,"LDL direct missing reason","1","No data returned","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","5","Aliquot 4 used","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30785,"LDL direct missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24880,"The reason that a LDL direct assay result is missing."
30786,"LDL direct reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",486551,"The reportability of aLDL direct assay result. Absence of a value here means that a result has not been attempted."
30786,"LDL direct reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",486551,"The reportability of aLDL direct assay result. Absence of a value here means that a result has not been attempted."
30786,"LDL direct reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",486551,"The reportability of aLDL direct assay result. Absence of a value here means that a result has not been attempted."
30786,"LDL direct reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",486551,"The reportability of aLDL direct assay result. Absence of a value here means that a result has not been attempted."
30786,"LDL direct reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",486551,"The reportability of aLDL direct assay result. Absence of a value here means that a result has not been attempted."
30792,"Lipoprotein A aliquot","0","Manual","Blood biochemistry processing",476535,"The aliquout used for the Lipoprotein A assay."
30792,"Lipoprotein A aliquot","1","1","Blood biochemistry processing",476535,"The aliquout used for the Lipoprotein A assay."
30792,"Lipoprotein A aliquot","2","2","Blood biochemistry processing",476535,"The aliquout used for the Lipoprotein A assay."
30792,"Lipoprotein A aliquot","3","3","Blood biochemistry processing",476535,"The aliquout used for the Lipoprotein A assay."
30792,"Lipoprotein A aliquot","4","4","Blood biochemistry processing",476535,"The aliquout used for the Lipoprotein A assay."
30793,"Lipoprotein A correction level","0","None","Blood biochemistry processing",389863,"The type of post-measurement correction applied to the Lipoprotein A assay result."
30793,"Lipoprotein A correction level","1","Date and aliquot correction","Blood biochemistry processing",389863,"The type of post-measurement correction applied to the Lipoprotein A assay result."
30793,"Lipoprotein A correction level","2","Date correction only","Blood biochemistry processing",389863,"The type of post-measurement correction applied to the Lipoprotein A assay result."
