"field_id","value_code","value_name","count"
"20003","1140878180","hypromellose+phenylephrine","0"
"20003","1140878182","hypotears eye drops","25"
"20003","1140878184","sno-tears eye drops","133"
"20003","1140878186","liquifilm tears 1.4% eye drops","215"
"20003","1140878190","minims artificial tears single-use eye drops","96"
"20003","1140878192","miochol intra-ocular irrigation","0"
"20003","1140878194","lubrifilm eye ointment","9"
"20003","1140878196","super soft paraffin eye ointment","1"
"20003","1140878198","sootheye eye autodrop","1"
"20003","1140878210","murine eye drops","1"
"20003","1140878212","humorsol 0.25% eye drops","0"
"20003","1140878214","benzocaine+menthol 100mg/3mg compound lozenge","0"
"20003","1140878216","orabase oral paste","6"
"20003","1140878220","dristan nasal spray","1"
"20003","1140878222","artificial saliva","17"
"20003","1140878224","lipobase cream","6"
"20003","1140878226","diprobase cream","880"
"20003","1140878228","vita-e ointment","2"
"20003","1140878232","aquadrate 10% cream","11"
"20003","1140878234","nutraplus cream","1"
"20003","1140878236","calmurid cream","79"
"20003","1140878238","alpha keri bath oil","1"
"20003","1140878240","aveeno regular bath additive","0"
"20003","1140878242","aveeno oilated bath additive","1"
"20003","1140878244","balneum bath oil","50"
"20003","1140878246","balneum plus bath oil","27"
"20003","1140878248","oilatum emollient bath additive","100"
"20003","1140878252","hydromol emollient bath additive","21"
"20003","1140878254","bath e45 bath oil","6"
"20003","1140878258","diprobath bath additive","12"
"20003","1140878260","emulsiderm emollient lotion","10"
"20003","1140878262","zeasorb dusting powder","2"
"20003","1140878264","eczederm cream","4"
"20003","1140878266","eurax cream","27"
"20003","1140878268","eurax lotion","2"
"20003","1140878280","ultrabase cream","21"
"20003","1140878282","k/l dry skin cream","3"
"20003","1140878284","hospital hand cream","0"
"20003","1140878286","diprobase ointment","93"
"20003","1140878288","unguentum merck cream","20"
"20003","1140878290","conotrane cream","17"
"20003","1140878292","metanium ointment","2"
"20003","1140878294","siopel cream","2"
"20003","1140878296","sprilon spray","0"
"20003","1140878298","vasogen cream","1"
"20003","1140878300","alcoderm cream","1"
"20003","1140878302","alcoderm lotion","0"
"20003","1140878304","e45 cream","418"
"20003","1140878306","calendolon ointment","3"
"20003","1140878308","aveeno cream","85"
"20003","1140878310","vaseline dermacare lotion","0"
"20003","1140878312","kamillosan ointment","1"
"20003","1140878314","keri lotion","0"
"20003","1140878316","lacticare lotion","1"
"20003","1140878318","masse cream","0"
"20003","1140878320","morhulin ointment","0"
"20003","1140878322","morsep cream","0"
"20003","1140878324","oilatum cream","222"
"20003","1140878326","humiderm cream","0"
"20003","1140878328","hydromol cream","96"
"20003","1140878330","sudocrem cream","39"
"20003","1140878338","anthisan cream","3"
"20003","1140878340","caladryl cream","0"
"20003","1140878344","r.b.c cream","0"
"20003","1140878346","alphosyl cream","49"
"20003","1140878348","alphosyl lotion","4"
"20003","1140878350","carbo-dome cream","18"
"20003","1140878352","tarcortin cream","0"
"20003","1140878354","clinitar cream","0"
"20003","1140878356","exolan cream","0"
"20003","1140878358","cuplex gel","1"
"20003","1140878360","salactol paint","2"
"20003","1140878362","verrugon ointment","1"
"20003","1140878364","duofilm paint","0"
"20003","1140878366","salatac gel","2"
"20003","1140878368","phytex paint","4"
"20003","1140878370","phytocil cream","0"
"20003","1140878372","phytocil powder","0"
"20003","1140878374","acnisal topical solution","1"
"20003","1140878376","posalfilin ointment","0"
"20003","1140878378","dovonex 50micrograms/g ointment","117"
"20003","1140878380","brasivol no.1 paste","0"
"20003","1140878382","brasivol no.2 paste","0"
"20003","1140878384","ionax scrub gel","0"
"20003","1140878386","acetoxyl 2.5 gel","0"
"20003","1140878388","acetoxyl 5 gel","1"
"20003","1140878390","acnegel 5 gel","0"
"20003","1140878392","nericur 5 gel","0"
"20003","1140878394","panoxyl 5 gel","0"
"20003","1140878396","acnecide 5% gel","0"
"20003","1140878400","nericur 10 gel","0"
"20003","1140878402","benzagel 10 gel","0"
"20003","1140878404","acnegel forte gel","0"
"20003","1140878406","acnecide 10% gel","0"
"20003","1140878408","gelcotar gel","0"
"20003","1140878410","pragmatar cream","0"
"20003","1140878412","psoriderm cream","7"
"20003","1140878414","psorigel 7.5% gel","0"
"20003","1140878416","psoriderm bath emulsion","1"
"20003","1140878418","alphosyl hc cream","41"
"20003","1140878420","carbo-cort cream","0"
"20003","1140878422","gelcosal gel","0"
"20003","1140878424","balneum with tar bath oil","0"
"20003","1140878426","polytar emollient bath additive","14"
"20003","1140878428","anthranol 0.4% ointment","0"
"20003","1140878430","alphodith 0.4% ointment","0"
"20003","1140878432","anthranol 1% ointment","0"
"20003","1140878434","alphodith 1% ointment","0"
"20003","1140878436","anthranol 2% ointment","0"
"20003","1140878438","alphodith 2% ointment","0"
"20003","1140878440","alphodith 3% ointment","0"
"20003","1140878442","dithrocream 0.1% cream","12"
"20003","1140878444","dithrocream 0.25% cream","2"
"20003","1140878446","dithrocream forte 0.5% cream","3"
"20003","1140878448","dithrocream hp 1% cream","3"
"20003","1140878450","dithrocream 2% cream","4"
"20003","1140878452","dithrolan ointment","0"
"20003","1140878454","psoradrate 0.1% cream","0"
"20003","1140878456","psoradrate 0.2% cream","0"
"20003","1140878458","psorin ointment","1"
"20003","1140878464","panoxyl 10 gel","2"
"20003","1140878466","benoxyl 5 cream","1"
"20003","1140878468","benoxyl 5 lotion","0"
"20003","1140878470","benoxyl 10 lotion","0"
"20003","1140878472","panoxyl 2.5 aquagel","0"
"20003","1140878474","panoxyl 5 aquagel","3"
"20003","1140878476","panoxyl 10 aquagel","3"
"20003","1140878478","panoxyl 10 wash","1"
"20003","1140878480","quinoped cream","0"
"20003","1140878482","quinoderm 5 cream","1"
"20003","1140878486","clinitar shampoo","0"
"20003","1140878488","t/gel shampoo","8"
"20003","1140878490","gelcotar liquid","0"
"20003","1140878492","genisol liquid","0"
"20003","1140878494","ionil t shampoo","0"
"20003","1140878496","lenium cream","0"
"20003","1140878498","polytar liquid","115"
"20003","1140878500","efalith ointment","0"
"20003","1140878502","baltar shampoo","0"
"20003","1140878504","polytar plus liquid","17"
"20003","1140878506","selsun shampoo","10"
"20003","1140878508","psoriderm shampoo","2"
"20003","1140878510","alphosyl 2 in 1 shampoo","26"
"20003","1140878512","capasal shampoo","130"
"20003","1140878514","meted shampoo","2"
"20003","1140878516","pentrax shampoo","3"
"20003","1140878520","soframycin eye ointment","0"
"20003","1140878526","bactroban ointment","12"
"20003","1140878528","flamazine 1% cream","2"
"20003","1140878530","canesten 1% cream","136"
"20003","1140878532","canesten 1% solution","3"
"20003","1140878534","canesten 1% spray","3"
"20003","1140878536","quinoderm 5% lotio-gel","0"
"20003","1140878538","quinoderm cream","1"
"20003","1140878540","acnidazil cream","0"
"20003","1140878542","benzoyl peroxide+miconazole nitrate","1"
"20003","1140878544","eskamel cream","0"
"20003","1140878546","retin-a 0.025% cream","13"
"20003","1140878558","skinoren cream","12"
"20003","1140878560","actinac lotion (pdr for recon)","0"
"20003","1140878562","quinoderm+hydrocortisone cream","0"
"20003","1140878564","isotrex gel","7"
"20003","1140878568","callusolve 25% paint","0"
"20003","1140878578","warticon solution","0"
"20003","1140878580","condyline solution","1"
"20003","1140878586","calmurid solution","1"
"20003","1140878592","canesten 1% dusting powder","3"
"20003","1140878594","ecostatin cream","2"
"20003","1140878598","ecostatin lotion","0"
"20003","1140878600","pevaryl lotion","0"
"20003","1140878602","pevaryl 1% powder spray","0"
"20003","1140878606","exelderm cream","2"
"20003","1140878608","monphytol paint","1"
"20003","1140878610","mycota cream","2"
"20003","1140878624","collodion product","6"
"20003","1140878664","mycota powder","2"
"20003","1140878666","mycota spray","0"
"20003","1140878672","trosyl nail solution","34"
"20003","1140878674","trosyl cream","7"
"20003","1140878676","loceryl nail lacquer","54"
"20003","1140878678","loceryl cream","2"
"20003","1140878734","corsodyl original mouthwash","52"
"20003","1140878736","eludril mouthwash","0"
"20003","1140878738","aerocide 1 spray","0"
"20003","1140878774","aluminium chloride 20% roll-on solution","2"
"20003","1140878776","aluminium chloride 20% roll-on application","2"
"20003","1140878778","anhydrol forte roll-on solution","5"
"20003","1140878780","driclor roll-on application","5"
"20003","1140878792","aerocide 2 spray","0"
"20003","1140878794","cx 1 spray","0"
"20003","1140878798","cx 2 spray","0"
"20003","1140878980","canesten vc vaginal cream pack+applicator","1"
"20003","1140878982","gyno-pevaryl cream","1"
"20003","1140878994","tolnaftate+benzalkonium chloride 1/0.1% ointment","0"
"20003","1140879048","tolnaftate+chlorhexidine hydrochloride 1%/0.25% powder","2"
"20003","1140879052","mycil ointment","5"
"20003","1140879054","mycil powder","2"
"20003","1140879056","mycil spray","0"
"20003","1140879060","tineafax powder","0"
"20003","1140879062","cupal verruca treatment ointment","0"
"20003","1140879068","compound v liquid+pack","0"
"20003","1140879070","compound w liquid","0"
"20003","1140879076","eludril oral spray","0"
"20003","1140879078","hewletts cream","0"
"20003","1140879212","fentanyl+droperidol","0"
"20003","1140879216","papaveretum+hyoscine hydrobromide","0"
"20003","1140879390","co-simalcite","3"
"20003","1140879392","manevac granules","177"
"20003","1140879396","codalax liquid","4"
"20003","1140879402","cimetidine+alginate","6"
"20003","1140879404","docusate sodium","493"
"20003","1140879406","ranitidine","9339"
"20003","1140879408","compound sodium citrate enema","1"
"20003","1140879412","phosphate enema","3"
"20003","1140879416","golytely powder","0"
"20003","1140879418","carbenoxolone","1"
"20003","1140879422","pirenzepine","3"
"20003","1140879424","alverine","318"
"20003","1140879426","antiemetic","3"
"20003","1140879428","mebeverine","2698"
"20003","1140879430","domperidone","1100"
"20003","1140879454","gastrese-la 15mg m/r tablet","0"
"20003","1140879460","granisetron","6"
"20003","1140879464","loperamide","1761"
"20003","1140879466","antacid liquid","6"
"20003","1140879468","kaolin product","1"
"20003","1140879470","polycrol gel","0"
"20003","1140879476","laxative","96"
"20003","1140879478","synergel gel","1"
"20003","1140879480","klyx enema","0"
"20003","1140879482","antacid tablet","84"
"20003","1140879490","evoxin 10mg tablet","0"
"20003","1140879494","metoclopramide","627"
"20003","1140879502","olsalazine","66"
"20003","1140879506","effico tonic","2"
"20003","1140879518","opulets benoxinate eye drops","0"
"20003","1140879540","fluoxetine","6293"
"20003","1140879544","fluvoxamine","31"
"20003","1140879552","maprotiline","0"
"20003","1140879554","estramustine","1"
"20003","1140879556","mianserin","5"
"20003","1140879600","idarubicin","0"
"20003","1140879616","amitriptyline","10533"
"20003","1140879620","clomipramine","352"
"20003","1140879624","desipramine","0"
"20003","1140879626","mercuric oxide","0"
"20003","1140879628","dothiepin","178"
"20003","1140879630","imipramine","267"
"20003","1140879632","protriptyline","0"
"20003","1140879634","trazodone","730"
"20003","1140879644","amantadine","152"
"20003","1140879648","apomorphine","17"
"20003","1140879656","lysuride","1"
"20003","1140879658","chlorpromazine","181"
"20003","1140879660","pergolide","18"
"20003","1140879668","selegiline","100"
"20003","1140879674","pipothiazine","1"
"20003","1140879680","dexamphetamine","10"
"20003","1140879684","diethylpropion","4"
"20003","1140879688","viloxazine","0"
"20003","1140879696","amylobarbitone sodium","0"
"20003","1140879698","quinalbarbitone","0"
"20003","1140879704","remoxipride","0"
"20003","1140879730","buspirone","72"
"20003","1140879744","fenfluramine","0"
"20003","1140879746","promazine","41"
"20003","1140879750","thioridazine","2"
"20003","1140879754","oxypertine","1"
"20003","1140879758","betaxolol","33"
"20003","1140879760","bisoprolol","9596"
"20003","1140879762","celiprolol","145"
"20003","1140879768","bambuterol","4"
"20003","1140879772","fenoterol","0"
"20003","1140879774","alfuzosin","1318"
"20003","1140879776","orciprenaline","4"
"20003","1140879778","doxazosin","6615"
"20003","1140879780","reproterol","1"
"20003","1140879782","indoramin","127"
"20003","1140879784","rimiterol","2"
"20003","1140879786","phenoxybenzamine","2"
"20003","1140879788","ritodrine","2"
"20003","1140879792","terbutaline","790"
"20003","1140879794","prazosin","71"
"20003","1140879798","terazosin","186"
"20003","1140879802","amlodipine","26241"
"20003","1140879804","tulobuterol","1"
"20003","1140879806","diltiazem","1130"
"20003","1140879808","isoprenaline","3"
"20003","1140879810","nicardipine","64"
"20003","1140879818","metoprolol","1026"
"20003","1140879822","carteolol","35"
"20003","1140879824","labetalol","73"
"20003","1140879826","levobunolol","60"
"20003","1140879828","glauline eye drops","1"
"20003","1140879830","oxprenolol","18"
"20003","1140879834","penbutolol","0"
"20003","1140879836","naphazoline","1"
"20003","1140879842","propranolol","3739"
"20003","1140879844","phenylephrine","7"
"20003","1140879848","phenylephrine eye drops","0"
"20003","1140879852","xylometazoline","13"
"20003","1140879854","sotalol","806"
"20003","1140879866","timolol","431"
"20003","1140879894","hydrocal 1% cream","3"
"20003","1140879896","lanacort cream","2"
"20003","1140879902","coal tar product","33"
"20003","1140879904","calamine+coal tar ointment bp","0"
"20003","1140879906","coal tar+salicylic acid ointment bp","6"
"20003","1140879910","zinc+coal tar paste bp","0"
"20003","1140879916","coal tar distillate 1.5% shampoo","0"
"20003","1140879918","coal tar distillate+soya oil 30/50% bath oil","0"
"20003","1140879922","coal tar solution+hydrocortisone 3%/0.25% cream","0"
"20003","1140879926","coal tar 40% bath emulsion","2"
"20003","1140879928","coal tar+lecithin 6/0.4% cream","1"
"20003","1140879930","strong coal tar solution+pine tar 5/5% gel","1"
"20003","1140879934","coal tar extract+hydrocortisone 3%/0.25% cream","3"
"20003","1140879938","coal tar extract+allantoin 5%/2% lotion","1"
"20003","1140879940","coal tar extract+allantoin 5%/2% cream","2"
"20003","1140879942","dithranol","8"
"20003","1140880000","dithranol+urea 0.2% cream","0"
"20003","1140880002","dithranol+urea 0.1% cream","0"
"20003","1140880004","dithranol+salicylic acid 0.5/0.5% ointment","0"
"20003","1140880008","ichthammol","4"
"20003","1140880012","zinc+ichthammol cream bp","1"
"20003","1140880014","salicylic acid","16"
"20003","1140880018","zinc+salicylic acid paste bp","1"
"20003","1140880034","polyethylene+benzalkonium chloride 21.9/0.25% gel","1"
"20003","1140880036","aluminium oxide 52% paste","0"
"20003","1140880038","aluminium oxide 38% paste","0"
"20003","1140880040","benzoyl peroxide product","16"
"20003","1140880042","oxy 5 lotion","0"
"20003","1140880044","oxy 10 lotion","0"
"20003","1140880046","benzoyl peroxide+miconazole nitrate 5%/2% cream","2"
"20003","1140880048","benzoyl perox+potassium hydroxyquin sulphate 10/0.5% crm","0"
"20003","1140880050","valderma active gel","1"
"20003","1140880052","benzoyl perox+potass hydroxyquinoline sulph 5/0.5% lotio-gel","0"
"20003","1140880054","oxy 10 cover-up cream","0"
"20003","1140880056","sulphur product","24"
"20003","1140880058","sulphur+salicylic acid cream bp","2"
"20003","1140880060","sulphur+salicylic acid ointment bpc","0"
"20003","1140880062","sulphur compound 4% lotion bp","0"
"20003","1140880064","sulphur 10% ointment bp","0"
"20003","1140880066","sulphur+resorcinol 8/2% cream","0"
"20003","1140880068","topicycline topical solution","3"
"20003","1140880072","gamolenic acid","147"
"20003","1140880076","epogam 40mg capsule","0"
"20003","1140880080","efamast 40mg capsule","1"
"20003","1140880084","gammolin 40mg capsule","2"
"20003","1140880086","calcipotriol","328"
"20003","1140880090","acitretin","63"
"20003","1140880092","neotigason 10mg capsule","60"
"20003","1140880102","dithranol 0.2% ointment bp","5"
"20003","1140880140","zineryt topical solution","39"
"20003","1140880142","stiemycin solution","13"
"20003","1140880146","erythromycin+zinc acetate 40mg/12mg/ml topical solution","8"
"20003","1140880150","salicylic acid+lactic acid 16.7%/16.7% paint","0"
"20003","1140880154","bromine complexes","2"
"20003","1140880166","podophyllum resin","1"
"20003","1140880170","podophyllin+salicylic acid 20/25% ointment","0"
"20003","1140880172","podophyllotoxin","0"
"20003","1140880176","warticon fem solution","0"
"20003","1140880198","urea+lactic acid 20/5% solution","0"
"20003","1140880200","dalacin t topical solution","26"
"20003","1140880202","dalacin t rollerball lotion","10"
"20003","1140880208","azelaic acid","34"
"20003","1140880234","dianette tablet","74"
"20003","1140880238","isotretinoin","17"
"20003","1140880240","roaccutane 5mg capsule","20"
"20003","1140880256","coal tar extract 2% shampoo","5"
"20003","1140880264","ketoconazole 2% shampoo","85"
"20003","1140880266","coal tar+lecithin 2.5/0.3% shampoo","1"
"20003","1140880268","alcoholic coal tar extract 5% shampoo","2"
"20003","1140880270","salicylic acid+sulphur 3/5% shampoo","0"
"20003","1140880272","coal tar 4.3% shampoo","8"
"20003","1140880276","achromycin topical 3% ointment","1"
"20003","1140880282","benzoic acid product","0"
"20003","1140880286","benzoyl perox+potassium hydroxyquinoline sulphate 5/0.5% crm","1"
"20003","1140880288","clotrimazole","134"
"20003","1140880290","masnoderm 1% cream","0"
"20003","1140880306","nizoral 2% cream","25"
"20003","1140880308","ketoconazole 2% cream","12"
"20003","1140880312","daktarin twinpack 2% cream+powder","0"
"20003","1140880314","daktarin 0.16% powder spray","7"
"20003","1140880316","daktarin 2% dusting powder","3"
"20003","1140880324","nystaform cream","5"
"20003","1140880326","nystan cream","1"
"20003","1140880332","lithium succinate 8% ointment","0"
"20003","1140880336","colomycin topical powder","5"
"20003","1140880338","colistin sulphate topical powder","0"
"20003","1140880340","soframycin ointment","0"
"20003","1140880342","mupirocin","16"
"20003","1140880350","cicatrin powder spray","0"
"20003","1140880352","polybactrin powder spray","0"
"20003","1140880354","tribiotic spray","0"
"20003","1140880356","graneodin ointment","2"
"20003","1140880360","polymyxin b sulphate+bacitracin zinc ointment","0"
"20003","1140880366","aureomycin 3% ointment","0"
"20003","1140880378","genticin cream","1"
"20003","1140880384","nystan ointment","1"
"20003","1140880386","tinaderm-m cream","0"
"20003","1140880388","nystatin+tolnaftate 100000units/1%/g cream","0"
"20003","1140880390","nystatin+chlorhexidine hydrochloride 100000units/1%/g cream","15"
"20003","1140880402","zinc undecenoate+undecenoic acid 20/5% spray","0"
"20003","1140880444","aluminium acetate 0.65% lotion","0"
"20003","1140880456","zinc undecenoate+undecenoic acid 20/5% powder","0"
"20003","1140880458","zinc undecenoate+undecenoic acid 20/5% cream","1"
"20003","1140880460","tioconazole","34"
"20003","1140880462","metrogel 0.75% gel","105"
"20003","1140880466","amorolfine","74"
"20003","1140880474","herpid 5% application","0"
"20003","1140880476","iduridin 5% application","0"
"20003","1140880478","virudox 5% application","0"
"20003","1140880480","idoxuridine (in dimethylsulphoxide) 5% application","0"
"20003","1140880482","idoxuridine (in dimethylsulphoxide) 40% application","1"
"20003","1140880576","silver nitrate product","0"
"20003","1140880680","influenza vaccine","22"
"20003","1140880726","hirudoid cream","26"
"20003","1140880730","secaderm ointment","1"
"20003","1140880942","alfentanil","1"
"20003","1140880944","rapifen 1mg/2ml injection","0"
"20003","1140880946","rapifen 5mg/10ml injection","0"
"20003","1140880950","rapifen intensive care 5mg/1ml injection","0"
"20003","1140880956","fentanyl","129"
"20003","1140880958","sublimaze 100micrograms/2ml injection","0"
"20003","1140880960","sublimaze 500micrograms/10ml injection","0"
"20003","1140880962","thalamonal injection","1"
"20003","1140881026","meptazinol","51"
"20003","1140881028","meptid 200mg tablet","22"
"20003","1140881030","meptid 100mg/1ml injection","1"
"20003","1140881040","papaveretum","0"
"20003","1140881102","operidine 2mg/2ml injection","0"
"20003","1140881104","operidine 10mg/10ml injection","0"
"20003","1140881118","toradol 10mg tablet","0"
"20003","1140881128","omnopon paediatric injection","0"
"20003","1140881166","camsilon 10mg/1ml injection","0"
"20003","1140881170","robinul-neostigmine injection","0"
"20003","1140881224","neostigmine+glycopyrronium 2.5mg/500micrograms/1ml injection","0"
"20003","1140881256","dantrium iv 20mg injection (pdr for recon)","0"
"20003","1140881318","co-magaldrox","29"
"20003","1140881320","magnesium carbonate","176"
"20003","1140881324","magnesium trisilicate","27"
"20003","1140881326","hydrotalcite","1"
"20003","1140881328","magaldrate","0"
"20003","1140881330","magnesium hydroxide","50"
"20003","1140881334","co-phenotrope","56"
"20003","1140881338","oxyphenisatin","0"
"20003","1140881342","sodium acid phosphate","5"
"20003","1140881346","glutamic acid product","17"
"20003","1140881412","algicon suspension","1"
"20003","1140881414","gastrocote liquid","98"
"20003","1140881416","mucaine suspension","3"
"20003","1140881418","premiums tablet","10"
"20003","1140881420","eno original powder","0"
"20003","1140881422","asilone liquid","25"
"20003","1140881432","heemex ointment","0"
"20003","1140881434","fletchers' magnesium sulphate 50% retention enema","0"
"20003","1140881436","fletchers' phosphate standard tube enema","0"
"20003","1140881440","anugesic-hc cream","14"
"20003","1140881442","anusol hc ointment","55"
"20003","1140881444","proctofoam hc foam","23"
"20003","1140881446","proctosedyl ointment","205"
"20003","1140881448","scheriproct ointment","67"
"20003","1140881450","ultraproct ointment","8"
"20003","1140881454","xyloproct ointment","59"
"20003","1140881464","chloraseptic mouthwash+gargle","0"
"20003","1140881470","anodesyn ointment","0"
"20003","1140881472","lacri-lube eye ointment","812"
"20003","1140881474","normacol granules","233"
"20003","1140881482","windcheaters capsule","0"
"20003","1140881490","bioral 2% oral gel","0"
"20003","1140881492","bioplex 1% mouthwash granules","0"
"20003","1140881500","j.collis brown's tablet","0"
"20003","1140881502","opazimes tablet","0"
"20003","1140881504","diocalm dual action tablet","6"
"20003","1140881512","dioctyl 12.5mg/5ml paediatric solution","1"
"20003","1140881514","fletchers' micro-enema","0"
"20003","1140881516","norgalax 120mg micro-enema","1"
"20003","1140881518","waxsol 0.5% ear drops","0"
"20003","1140881520","dioctyl ear drops","0"
"20003","1140881522","audinorm ear drops","0"
"20003","1140881524","molcer ear drops","0"
"20003","1140881530","liquid paraffin+magnesium hydroxide oral emulsion bp","0"
"20003","1140881536","diocalm ultra 2mg capsule","3"
"20003","1140881538","diareze 2mg capsule","1"
"20003","1140881540","arret 2mg capsule","0"
"20003","1140881542","diarphen tablet","0"
"20003","1140881544","de-nol 120mg/5ml liquid","0"
"20003","1140881548","algitec suspension","0"
"20003","1140881550","milk of magnesia suspension","14"
"20003","1140881612","naproxen+misoprostol","16"
"20003","1140881622","co-danthramer","29"
"20003","1140881624","co-danthrusate","15"
"20003","1140881628","pipenzolate+dimethicone","0"
"20003","1140881692","univer 120mg m/r capsule","26"
"20003","1140881702","adalate 10mg capsule","444"
"20003","1140881704","mcr-50 m/r capsule","0"
"20003","1140881706","accupro 5mg tablet","10"
"20003","1140881712","renitec 5mg tablet","3"
"20003","1140881714","capozide tablet","21"
"20003","1140881716","acezide tablet","0"
"20003","1140881722","avlocardyl retard 160mg m/r capsule","0"
"20003","1140881726","cordarone 200mg tablet","4"
"20003","1140881728","lasix+k tablet combination pack","0"
"20003","1140881748","zocor 10mg tablet","55"
"20003","1140881798","ismelin 5% eye drops","0"
"20003","1140881800","ganda 1+0.2 eye drops","0"
"20003","1140881842","heparin","19"
"20003","1140881856","salbutamol","6551"
"20003","1140881862","oxivent 100mcg inhaler","1"
"20003","1140881864","guanethidine monosulphate+adrenaline 0.25%/0.05% eye drops","0"
"20003","1140881876","regaine regular strength 20mg/ml topical liquid","13"
"20003","1140881882","timoptol 0.25% eye drops","312"
"20003","1140881890","betoptic 0.5% eye drops","59"
"20003","1140881894","diuretic","13"
"20003","1140881920","brovon inhalant","0"
"20003","1140881922","becodisks 100micrograms disks+diskhaler","52"
"20003","1140881938","beclomethasone dipropionate+salbutamol","124"
"20003","1140881994","sodium cromoglycate+isoprenaline sulphate","1"
"20003","1140881996","sodium cromoglycate+salbutamol","0"
"20003","1140882012","pollon-eze 10mg tablet","1"
"20003","1140882014","calimal 4mg tablet","3"
"20003","1140882018","aller-eze tablet","5"
"20003","1140882020","clemastine+phenylpropanolamine","1"
"20003","1140882028","sominex 20mg tablet","5"
"20003","1140882030","seldane 120mg tablet","1"
"20003","1140882070","eppy 1% eye drops","0"
"20003","1140882072","ilube eye drops","27"
"20003","1140882082","promethazine product","96"
"20003","1140882088","amylobarbitone","0"
"20003","1140882090","butobarbitone","0"
"20003","1140882092","cyclobarbitone","0"
"20003","1140882098","fluphenazine","12"
"20003","1140882100","zuclopenthixol","17"
"20003","1140882102","prolintane","1"
"20003","1140882104","hyoscine","64"
"20003","1140882106","femigraine tablet","1"
"20003","1140882108","aspirin+cyclizine hydrochloride 500mg/25mg tablet","0"
"20003","1140882110","co-beneldopa","71"
"20003","1140882112","co-careldopa","131"
"20003","1140882114","kaolin+morphine","3"
"20003","1140882116","morphine sulphate+atropine sulphate","41"
"20003","1140882142","pseudoephedrine","78"
"20003","1140882146","uniflu plus gregovite c tablet","1"
"20003","1140882150","propaderm ointment","9"
"20003","1140882152","budesonide 0.025% cream","1"
"20003","1140882156","preferid cream","0"
"20003","1140882160","rynacrom 2% nasal drops","40"
"20003","1140882170","simplene 0.5% eye drops","0"
"20003","1140882182","joy-rides tablet","0"
"20003","1140882190","aspirin+glycine 500mg/133mg dispersible tablet","5"
"20003","1140882192","disprin direct dispersible tablet","16"
"20003","1140882216","fanalgic 125mg/5ml syrup","0"
"20003","1140882218","paldesic 120mg/5ml elixir","0"
"20003","1140882220","paracets 500mg capsule","1"
"20003","1140882222","fanalgic 500mg tablet","0"
"20003","1140882224","gastrobid continus 15mg m/r tablet","0"
"20003","1140882226","gastromax 30mg m/r capsule","3"
"20003","1140882230","gastroflux 10mg tablet","2"
"20003","1140882232","kwells tablet","2"
"20003","1140882236","seroxat 20mg tablet","683"
"20003","1140882240","motipress tablet","0"
"20003","1140882244","molipaxin 50mg capsule","8"
"20003","1140882248","disprol junior 120mg soluble tablet","0"
"20003","1140882258","panaleve plus capsule","0"
"20003","1140882262","panadol extra soluble tablet","4"
"20003","1140882264","doans backache pill","0"
"20003","1140882266","paracetamol+sodium salicylate 150mg/100mg tablet","0"
"20003","1140882268","aspirin+codeine 300mg/8mg tablet","1"
"20003","1140882272","oramorph 10mg/5ml oral solution","145"
"20003","1140882274","oramorph 100mg/5ml concentrated oral solution","28"
"20003","1140882276","enterosan tablet","2"
"20003","1140882310","gamanil 70mg tablet","3"
"20003","1140882312","sinequan 10mg capsule","2"
"20003","1140882320","clozaril 25mg tablet","10"
"20003","1140882324","piperacillin+tazobactam","0"
"20003","1140882326","securopen 5g infusion set","0"
"20003","1140882328","ticarcillin+clavulanic acid","0"
"20003","1140882330","suprax 100mg/5ml paediatric oral suspension","0"
"20003","1140882332","orelox 100mg tablet","0"
"20003","1140882336","cefuroxime+metronidazole","0"
"20003","1140882340","aureomycin powder","0"
"20003","1140882344","dentomycin 10mg dental gel","0"
"20003","1140882352","cidomycin 80mg/2ml injection ampoule","0"
"20003","1140882354","cidomycin 80mg/2ml injection vial","0"
"20003","1140882356","erythroped 250mg/5ml suspension","0"
"20003","1140882358","erythroped sf 250mg/5ml suspension","0"
"20003","1140882360","erythroped pi sf 125mg/5ml suspension","0"
"20003","1140882364","zithromax 200mg/5ml oral suspension","0"
"20003","1140882366","klaricid 250mg tablet","8"
"20003","1140882372","ethambutol hcl+isoniazid","0"
"20003","1140882374","co-amoxiclav","107"
"20003","1140882376","sulpitil 200mg tablet","2"
"20003","1140882382","butyrophenone product","0"
"20003","1140882392","aspirin+codeine","11"
"20003","1140882394","paracetamol + codeine","411"
"20003","1140882396","paracetamol+dihydrocodeine tartrate","42"
"20003","1140882406","morphine tartrate+cyclizine","2"
"20003","1140882416","bicillin injection (pdr for recon)","0"
"20003","1140882418","ladropen 125mg/5ml suspension","0"
"20003","1140882420","ampicillin+cloxacillin","0"
"20003","1140882422","co-fluampicil","9"
"20003","1140882426","pondocillin 175mg/5ml s/f suspension","0"
"20003","1140882432","pivampicillin+pivmecillinam","0"
"20003","1140882452","virazid 6g inhalation (pdr for recon)","0"
"20003","1140882458","metrotop 0.8% gel","1"
"20003","1140882460","utinor 400mg tablet","1"
"20003","1140882464","daktarin 2% cream","66"
"20003","1140882468","daktarin 25mg/ml oral gel","11"
"20003","1140882472","lamisil 250mg tablet","30"
"20003","1140882474","lamisil 1% cream","32"
"20003","1140882478","zovirax 5% cream","31"
"20003","1140882480","iduridin 40% application","0"
