"field_id","value_code","value_name","count"
"41256","490","Injection of haemorrhoids","16"
"41256","491","Ligature of haemorrhoids","63"
"41256","492","Destruction of haemorrhoids","0"
"41256","493","Haemorrhoidectomy","194"
"41256","494","Removal of tags","33"
"41256","495","Other operations on haemorrhoids","12"
"41256","499","Other operations on anus","16"
"41256","4991","Other operations on anus : biopsy","0"
"41256","4992","Other operations on anus : cauterization, not elsewhere classified","8"
"41256","500","Hepatectomy","0"
"41256","5001","Hepatectomy : removal of cyst, lesion","0"
"41256","5002","Hepatectomy : destruction of lesion","0"
"41256","5003","Hepatectomy : hemihepatectomy, lobectomy","0"
"41256","5004","Hepatectomy : total hepatectomy","0"
"41256","5005","Hepatectomy : liver transplant","0"
"41256","501","Needle biopsy","0"
"41256","502","Repair of liver","0"
"41256","5021","Repair of liver : suture of liver","6"
"41256","503","Percutaneous cholangiography","0"
"41256","509","Other operations on liver","0"
"41256","5091","Other operations on liver : open biopsy","6"
"41256","5092","Other operations on liver : drainage of liver (amoebic) abscess, hepatotomy","0"
"41256","5093","Other operations on liver : percutaneous aspiration of abscess","0"
"41256","5094","Other operations on liver : marsupialization","0"
"41256","5097","Other operations on liver : extracorporeal hepatic assistance","0"
"41256","510","Incision of bile duct","0"
"41256","5101","Incision of bile duct : biopsy","0"
"41256","5102","Incision of bile duct : transduodenal, sphincter of Oddi","0"
"41256","5103","Incision of bile duct : relief of internal stricture, occlusion nec","0"
"41256","511","Removal of calculus from bile ducts","0"
"41256","512","Drainage of bile duct","0"
"41256","513","Anastomosis of bile ducts","0"
"41256","5132","Anastomosis of bile ducts : repair or plastic operation","0"
"41256","5133","Anastomosis of bile ducts : with excision of stricture","0"
"41256","514","Cholangiography","32"
"41256","519","Other operations on bile ducts","0"
"41256","5192","Other operations on bile ducts : excision of biljary ducts","0"
"41256","5193","Other operations on bile ducts : removal of prosthesis","0"
"41256","5194","Other operations on bile ducts : other repair","0"
"41256","520","Incision of gall bladder","0"
"41256","5201","Incision of gall bladder : biopsy","0"
"41256","5202","Incision of gall bladder : drainage","0"
"41256","521","Removal of stones from gall bladder","0"
"41256","522","Cholecystectomy","362"
"41256","5222","Cholecystectomy : with drainage","16"
"41256","523","Anastomosis of gall bladder to jejunum","0"
"41256","524","Other anastomosis of gall bladder","0"
"41256","525","Repair of gall bladder","0"
"41256","526","Excision of lesion of gall bladder","0"
"41256","529","Other operation on gall bladder","0"
"41256","530","Pancreatotomy","0"
"41256","5301","Pancreatotomy : drainage of abscess or cyst","0"
"41256","5302","Pancreatotomy : removal of calculus","0"
"41256","531","Pancreatectomy","0"
"41256","5311","Pancreatectomy : partial","0"
"41256","5312","Pancreatectomy : total","0"
"41256","5313","Pancreatectomy : radical","0"
"41256","532","Excision of lesion of pancreas","0"
"41256","5321","Excision of lesion of pancreas : with anastomosis of duct","0"
"41256","533","Anastomosis of pancreatic duct","0"
"41256","5331","Anastomosis of pancreatic duct : internal drainage of cyst","0"
"41256","539","Other operations on pancreas","18"
"41256","5391","Other operations on pancreas : biopsy","0"
"41256","5392","Other operations on pancreas : marsupialization of cyst","0"
"41256","5393","Other operations on pancreas : transplantation","0"
"41256","5394","Other operations on pancreas : dilation","0"
"41256","540","Splenectomy","30"
"41256","5401","Splenectomy : excision of lesion","0"
"41256","541","Biopsy of spleen","0"
"41256","5411","Biopsy of spleen : percutaneous biopsy","0"
"41256","542","Operations on vessels of spleen, not elsewhere classified","0"
"41256","5421","Operations on vessels of spleen, not elsewhere classified : ligature","0"
"41256","5422","Operations on vessels of spleen, not elsewhere classified : injection","0"
"41256","5423","Operations on vessels of spleen, not elsewhere classified : anastomosis","0"
"41256","5424","Operations on vessels of spleen, not elsewhere classified : venography","0"
"41256","543","Portal anastomosis or shunt","0"
"41256","5431","Portal anastomosis or shunt : porta-caval","0"
"41256","5432","Portal anastomosis or shunt : superior mesenteric vein","0"
"41256","5433","Portal anastomosis or shunt : spleno-renal","0"
"41256","5434","Portal anastomosis or shunt : extracorporeal portal filtration","0"
"41256","544","Other operations on abdominal veins, not elsewhere classified","0"
"41256","5442","Other operations on abdominal veins, not elsewhere classified : anti-embolic filter","0"
"41256","549","Other operations on spleen","0"
"41256","5491","Other operations on spleen : splenotomy","0"
"41256","5492","Other operations on spleen : splenopexy, repair, suture","0"
"41256","5493","Other operations on spleen : freeing from adhesions","0"
"41256","5494","Other operations on spleen : transplantation, spleen to chest","0"
"41256","550","Exploration and drainage of peri-renal tissue","0"
"41256","551","Freeing of retro-peritoneal adhesions","0"
"41256","552","Operations on abdominal vessels, not elsewhere classified","0"
"41256","5521","Operations on abdominal vessels, not elsewhere classified : embolectomy and thrombectomy","0"
"41256","5522","Operations on abdominal vessels, not elsewhere classified : endarterectomy","0"
"41256","5523","Operations on abdominal vessels, not elsewhere classified : graft, repair, reconstruction, prosthesi","0"
"41256","5524","Operations on abdominal vessels, not elsewhere classified : by pass operation","0"
"41256","5525","Operations on abdominal vessels, not elsewhere classified : resection with anastomosis","0"
"41256","5526","Operations on abdominal vessels, not elsewhere classified : plication of vena cava","0"
"41256","554","Open reduction of pelvic fracture","0"
"41256","557","Translumbar aortogram","0"
"41256","559","Abdominal operations, not elsewhere classified","0"
"41256","5591","Abdominal operations, not elsewhere classified : pelvic exenteration, not elsewhere classified","0"
"41256","5592","Abdominal operations, not elsewhere classified : retroperitoneal pneumography","0"
"41256","5593","Abdominal operations, not elsewhere classified : repair of multiple pelvic injuries","0"
"41256","5594","Abdominal operations, not elsewhere classified : other multiple abdominal injuries","0"
"41256","5595","Abdominal operations, not elsewhere classified : transperitineal operations on spine and pelvis","0"
"41256","560","Nephrotomy, not elsewhere classified","0"
"41256","5601","Nephrotomy, not elsewhere classified : exploration","0"
"41256","5602","Nephrotomy, not elsewhere classified : biopsy, not elsewhere classified","0"
"41256","5603","Nephrotomy, not elsewhere classified : removal of foreign body","0"
"41256","561","Nephrostomy and pyelostomy","4"
"41256","5611","Nephrostomy and pyelostomy : drainage of kidney","0"
"41256","5612","Nephrostomy and pyelostomy : drainage of renal pelvis","0"
"41256","562","Pyelotomy","0"
"41256","563","Removal of renal calculus","0"
"41256","5631","Removal of renal calculus : nephrolithotomy","7"
"41256","5632","Removal of renal calculus : pyelolithotomy","0"
"41256","5633","Removal of renal calculus : removal without incision","0"
"41256","564","Percutaneous puncture of kidney","0"
"41256","5641","Percutaneous puncture of kidney : biopsy","0"
"41256","5642","Percutaneous puncture of kidney : other aspiration","0"
"41256","5643","Percutaneous puncture of kidney : injection","0"
"41256","565","Removal of kidney, complete","0"
"41256","566","Transplantation of kidney","0"
"41256","5661","Transplantation of kidney : donor","0"
"41256","5662","Transplantation of kidney : cadaver","0"
"41256","567","Excision or destruction of lesion of kidney","0"
"41256","5671","Excision or destruction of lesion of kidney : partial nephrectomy","0"
"41256","5672","Excision or destruction of lesion of kidney : excision of cyst, tumour","0"
"41256","568","Repair of kidney and renal pelvis","0"
"41256","569","Nephropexy","0"
"41256","571","Renal arterial and venous puncture","0"
"41256","5711","Renal arterial and venous puncture : arteriography","0"
"41256","5712","Renal arterial and venous puncture : venography","0"
"41256","579","Other operations on kidney","0"
"41256","5792","Other operations on kidney : decapsulation","0"
"41256","5794","Other operations on kidney : replacement of drainage tubes","0"
"41256","5795","Other operations on kidney : freeing of adhesions","0"
"41256","580","Ureterolithotomy","0"
"41256","581","Ureterotomy, not elsewhere classified","0"
"41256","582","Resection of ureter or lesion","0"
"41256","5821","Resection of ureter or lesion : fisbulectomy","0"
"41256","5824","Resection of ureter or lesion : ureterocele","0"
"41256","585","Repair of ureter","0"
"41256","587","Cystoscopic operation on ureter","0"
"41256","5871","Cystoscopic operation on ureter : catheterisation of ureter, not otherwise stated","19"
"41256","5872","Cystoscopic operation on ureter : lithotomy","26"
"41256","5873","Cystoscopic operation on ureter : meatotomy","0"
"41256","5875","Cystoscopic operation on ureter : pyelography","66"
"41256","589","Other operations on ureter, not elsewhere classified","0"
"41256","5891","Other operations on ureter, not elsewhere classified : biopsy","0"
"41256","5892","Other operations on ureter, not elsewhere classified : freeing of adhesions","0"
"41256","5893","Other operations on ureter, not elsewhere classified : dilation","0"
"41256","591","Urinary division: to exterior","0"
"41256","5911","Urinary division: to exterior : cutaneous ureterostomy","0"
"41256","5912","Urinary division: to exterior : ileal conduit, open ileal bladder","0"
"41256","5913","Urinary division: to exterior : colonic conduit","0"
"41256","592","Urinary diversion: to bowel","0"
"41256","5921","Urinary diversion: to bowel : uretero-ileostomy","0"
"41256","5922","Urinary diversion: to bowel : uretero-colostomy","0"
"41256","5923","Urinary diversion: to bowel : uretero-sigmoid proctostomy","0"
"41256","5924","Urinary diversion: to bowel : uretero-sigmoidostomy with colostomy","0"
"41256","593","Urinary diversion: anastomosis, not elsewhere classified","0"
"41256","594","Urinary diversion: other, not elsewhere classified","0"
"41256","5941","Urinary diversion: other, not elsewhere classified : secondary operation, not otherwise stated","0"
"41256","5942","Urinary diversion: other, not elsewhere classified : repair of stomal opening","0"
"41256","595","Repair of urinary tract, not elsewhere classified","0"
"41256","5952","Repair of urinary tract, not elsewhere classified : uretero-ureterostomy","0"
"41256","5953","Repair of urinary tract, not elsewhere classified : ureteral substitute","0"
"41256","5954","Repair of urinary tract, not elsewhere classified : re-implantation into bladder","0"
"41256","5958","Repair of urinary tract, not elsewhere classified : plastic operation","0"
"41256","600","Cystotomy","0"
"41256","6001","Cystotomy : stab cystotomy","0"
"41256","6002","Cystotomy : removal of calculus","0"
"41256","6003","Cystotomy : exploration","0"
"41256","6004","Cystotomy : suprapubic drainage","0"
"41256","6006","Cystotomy : replacement, catheter","0"
"41256","601","Cystectomy, total","0"
"41256","6011","Cystectomy, total : anterior pelvic clearance (bladder-male)","0"
"41256","6012","Cystectomy, total : radical cystectomy","0"
"41256","602","Extirpation of lesion of bladder by open operation","4"
"41256","6021","Extirpation of lesion of bladder by open operation : partial cystectomy","0"
"41256","6022","Extirpation of lesion of bladder by open operation : destruction of lesion","0"
"41256","6023","Extirpation of lesion of bladder by open operation : excision of lesion","0"
"41256","603","Resection of bladder neck","0"
"41256","6031","Resection of bladder neck : open operation","0"
"41256","6032","Resection of bladder neck : per-urethral","0"
"41256","604","Cystostomy, (external)","0"
"41256","605","Repair or replacement of bladder","6"
"41256","6051","Repair or replacement of bladder : augmentation of bladder","0"
"41256","6052","Repair or replacement of bladder : bladder neck repair","0"
"41256","6053","Repair or replacement of bladder : for exstrophy","0"
"41256","6054","Reconstruction of bladder","0"
"41256","607","Cystoscopy with destruction of lesion of bladder","0"
"41256","6071","Cystoscopy with destruction of lesion of bladder : per-urethral resection or destruction","12"
"41256","6072","Cystoscopy with destruction of lesion of bladder : radio-active implant","0"
"41256","608","Cystoscopy, not elsewhere classified","849"
"41256","6081","Cystoscopy, not elsewhere classified : biopsy","24"
"41256","609","Other per-urethral procedures, not elsewhere classified","0"
"41256","6091","Other per-urethral procedures, not elsewhere classified : lithotrity","4"
"41256","616","Replacement of external urinary drainage","0"
"41256","617","Incision of perivesical tissue","0"
"41256","618","Vesicourethral suspension","40"
"41256","6181","Vesicourethral suspension : urethrovesical plication","0"
"41256","6182","Vesicourethral suspension : putococcygeoplasty","0"
"41256","6183","Vesicourethral suspension : suprapubic sling","20"
"41256","6184","Vesicourethral suspension : retropubic suspension","0"
"41256","6185","Vesicourethral suspension : periurethral suspension","8"
"41256","619","Other operations on bladder, not elsewhere classified","60"
"41256","6191",": implantation of electrical stimulator","0"
"41256","6192",": freeing of adhesions","0"
"41256","620","Urethrotomy, external","0"
"41256","621","Urethral meatotomy","0"
"41256","622","Destruction or excision of urethral lesion","10"
"41256","623","Urethrostomy","0"
"41256","624","Repair of urethra","8"
"41256","6241","Repair of urethra : epispadias hypospadias","0"
"41256","6242","Repair of urethra : sling operation","0"
"41256","6243","Repair of urethra : reduction of ruptured urethra","0"
"41256","6244","Repair of urethra : obliteration of abnormal opening","0"
"41256","625","Division or excision of stricture of urethra","10"
"41256","626","Urethroscopy","45"
"41256","6261","Urethroscopy : with biopsy","0"
"41256","627","Dilatation of urethra","108"
"41256","628","Other operations on urethra","0"
"41256","629","Repair of urinary injuries, not otherwise stated","0"
"41256","630","Prostatectomy, suprapubic","0"
"41256","631","Prostatectomy, retropubic","0"
"41256","632","Prostatectomy, perineal","0"
"41256","633","Prostatectomy, per-urethral","0"
"41256","634","Prostatectomy, not elsewhere classified","0"
"41256","635","Radical prostatectomy","0"
"41256","636","Destruction of lesion of prostate","0"
"41256","637","Other operations on prostate","0"
"41256","6371","Other operations on prostate : control of haemorrhage","0"
"41256","6372","Other operations on prostate : biopsy (needle)","0"
"41256","6373","Other operations on prostate : prostatotomy, drainage of abscess","0"
"41256","6374","Other operations on prostate : percutaneous aspiration","0"
"41256","6375","Other operations on prostate : incision of periprostatic tissue","0"
"41256","638","Drainage or removal of perivesical and periurethral tissues","0"
"41256","6382","Drainage or removal of perivesical and periurethral tissues : injection","0"
"41256","639","Operations on seminal vesicles","0"
"41256","640","Incision of testis and adnexa","10"
"41256","6401","Incision of testis and adnexa : incision of scrotum","0"
"41256","6402","Incision of testis and adnexa : incision of testis","0"
"41256","6403","Incision of testis and adnexa : removal of foreign body","0"
"41256","641","Orchidectomy, unilateral or partial","34"
"41256","642","Castration, male","0"
"41256","6421","Excision or repair of hydrocele : hydrocelectomy","0"
"41256","6427","Excision or repair of hydrocele : hyrodecele of spermatic cord","0"
"41256","644","Excision or repair of hydrocele","40"
"41256","6444","Excision or repair of hydrocele: ligation of processus vaginalis","0"
"41256","6447","Excision or repair of hydrocele: hydrodecele of spermatic cord","0"
"41256","645","Tapping of hydrocele","0"
"41256","646","Operation on varicocele","4"
"41256","6461","Operation on varicocele : ligation","38"
"41256","6462","Operation on varicocele : excision","0"
"41256","647","Extirpation of lesion of scrotum or testis, not elsewhere classified","0"
"41256","6471","Extirpation of lesion of scrotum or testis, not elsewhere classified : scrotum","0"
"41256","6472","Extirpation of lesion of scrotum or testis, not elsewhere classified : testis","8"
"41256","648","Orchidopexy","36"
"41256","6481","Orchidopexy : implantation in thigh","0"
"41256","649","Repair of testis and adnexa","0"
"41256","6491","Repair of testis and adnexa : with skin graft","0"
"41256","6492","Repair of testis and adnexa : insertion of prothesis","0"
"41256","650","Epididymectomy, not elsewhere classified","26"
"41256","6501","Epididymectomy, not elsewhere classified : excision of spermatocele","0"
"41256","6502","Epididymectomy, not elsewhere classified : excision of other lesion of epididymisor","0"
"41256","651","Ligation or vasectomy of vas deferens","0"
"41256","6511","Ligation or vasectomy of vas deferens : ligation","0"
"41256","6512","Ligation or vasectomy of vas deferens : vasectomy","1032"
"41256","652","Anastomosis and repair of vas deferens","22"
"41256","659","Other operation on testis and adnexa","0"
"41256","6591","Other operation on testis and adnexa : biopsy","26"
"41256","6592","Other operation on testis and adnexa : aspiration","0"
"41256","6593","Other operation on testis and adnexa : vasotomy","0"
"41256","6594","Other operation on testis and adnexa : detorsion","0"
"41256","6595","Other operation on testis and adnexa : other repair of spermatic cord and epididymis","0"
"41256","6596","Other operation on testis and adnexa : injection","0"
"41256","660","Preputiotomy","0"
"41256","661","Circumcision","160"
"41256","6611","Circumcision : ritual","0"
"41256","662","Excision of penis","0"
"41256","663","Excision of lesion of penis","14"
"41256","664","Plastic repair of penis","0"
"41256","669","Other operations of male genital organs","0"
"41256","6691","Other operations of male genital organs : biopsy","0"
"41256","670","Operation for sexual transformation","0"
"41256","671","Castration, female","0"
"41256","672","Partial oophorectomy","71"
"41256","6721","Partial oophorectomy : wedge resection","6"
"41256","6722","Partial oophorectomy : removal of remaining ovary","0"
"41256","6723","Partial oophorectomy : excision of lesion","111"
"41256","673","Extirpation of lesion of ovarian region, not elsewhere classified","10"
"41256","674","Repair of ovary","0"
"41256","679","Other operations on ovary","41"
"41256","6791","Other operations on ovary : biopsy","0"
"41256","6792","Other operations on ovary : drainage of abscess","7"
"41256","6793","Other operations on ovary : oophorotomy, not elsewhere classified","0"
"41256","6794","Other operations on ovary : freeing of adhesions","6"
"41256","680","Drainage of fallopian tube","0"
"41256","681","Salpingo-oophorectomy","0"
"41256","6811","Salpingo-oophorectomy : unilateral","185"
"41256","6812","Salpingo-oophorectomy : bilateral","94"
"41256","682","Salpingectomy","14"
"41256","6821","Salpingectomy : unilateral salpingectomy","40"
"41256","6822","Salpingectomy : bilateral removal of oviducts","20"
"41256","6823","Salpingectomy : excision of lesion","0"
"41256","6824","Salpingectomy : excision of remaining fallopian tube","0"
"41256","683","Plastic repair and anastomosis","14"
"41256","6831","Plastic repair and anastomosis : anastomosis of fallopian tube","18"
"41256","6832","Plastic repair and anastomosis : suture, repair or plastic operation","0"
"41256","684","Division and ligation of oviducts","176"
"41256","685","Salpingography","77"
"41256","686","Insufflation of fallopian tubes","403"
"41256","687","Bilateral endoscopic occlusion of oviducts","1959"
"41256","689","Other operations on oviduct, not otherwise specified","6"
"41256","6891","Other operations on oviduct, not otherwise specified : biopsy","0"
"41256","6892","Other operations on oviduct, not otherwise specified : freeing of adhesion","16"
"41256","6893","Other operations on oviduct, not otherwise specified : fertility test, not otherwise stated","0"
"41256","6894","Other operations on oviduct, not otherwise specified : sterilization via laparoscope","0"
"41256","6895","Other operations on oviduct, not otherwise specified : burial of fimbria","0"
"41256","6896","Other operations on oviduct, not otherwise specified : unilateral occlusion of oviduct","0"
"41256","6897","Other operations on oviduct, not otherwise specified : salpingotomy","0"
"41256","690","Pelvic exenteration","0"
"41256","6902","Pelvic exenteration : anterior","0"
"41256","691","Extended hysterectomy","0"
"41256","692","Radical hysterectomy","0"
"41256","6921","Radical hysterectomy : with pelvic lymphadenectomy","0"
"41256","693","Vaginal hysterectomy","0"
"41256","6931","Vaginal hysterectomy : total","0"
"41256","6932","Vaginal hysterectomy : radical","0"
"41256","6933","Vaginal hysterectomy : with repair of prolapse","0"
"41256","694","Sub-total hysterectomy","14"
"41256","696","Hysterectomy, not elsewhere classified","152"
"41256","6961","Hysterectomy, not elsewhere classified : total hysterectomy","840"
"41256","698","Excision of lesion of supporting structures of uterus","0"
"41256","6981","Excision of lesion of supporting structures of uterus : biopsy of pelvic structure","0"
"41256","700","Excision of lesion of uterus","0"
"41256","7001","Excision of lesion of uterus : myomectomy","42"
"41256","7002","Excision of lesion of uterus : polypectomy","232"
"41256","701","Repair of uterus and supporting ligaments","6"
"41256","7011","Repair of uterus and supporting ligaments : repair of cervix nec","0"
"41256","7012","Repair of uterus and supporting ligaments : repair of uterine supports","0"
"41256","702","Hysteropexy","46"
"41256","703","Dilation of cervix","18"
"41256","704","Curettage of uterus","2959"
"41256","7041","Curettage of uterus : biopsy (of endometrium)","129"
"41256","7042","Curettage of uterus : curettage with cauterization","269"
"41256","7043","Curettage of uterus : menstrual extraction","0"
"41256","7045","Curettage of uterus : removal foreign body","0"
"41256","705","Excision of lesion of cervix","133"
"41256","7051","Excision of lesion of cervix : cauterization","326"
"41256","7052","Excision of lesion of cervix : cryo-electroconization","70"
"41256","7053","Excision of lesion of cervix : radium","0"
"41256","706","Biopsy of cervix","42"
"41256","7061","Biopsy of cervix : cone or ring biopsy","204"
"41256","707","Suture of cervical os","0"
"41256","7071","Suture of cervical os : encirclement suture","7"
"41256","7072","Suture of cervical os : trachelorrhaphy (non-obstetric) (with wedge resection)","0"
"41256","708","Intra-uterine introduction","462"
"41256","709","Other operations on uterus","188"
"41256","7091","Other operations on uterus : hysterogram, cervicogram","0"
"41256","7092","Other operations on uterus : cervical smear, postcoital test","22"
"41256","7093","Other operations on uterus : hysterotomy, not elsewhere classified","0"
"41256","7094","Other operations on uterus : amputation of cervix","10"
"41256","7096","Other operations on uterus : division of utero-sacral ligament (denervation)","0"
"41256","710","Colporrhaphy: with repair of pelvic organs","48"
"41256","711","Colporrhaphy: with repair of pelvic floor","28"
"41256","712","Colporrhaphy: with amputation of cervix","18"
"41256","713","Colporrhaphy, not elsewhere classified","51"
"41256","714","Reconstruction and repair of vagina","20"
"41256","7143","Reconstruction and repair of vagina : intestinal loop sigmoid","0"
"41256","715","Repair of vaginal fistula","0"
"41256","7151","Repair of vaginal fistula : with reconstruction of urethra","0"
"41256","720","Culdotomy, pouch of douglas","0"
"41256","7201","Culdotomy, pouch of douglas : drainage of pelvic abscess","0"
"41256","7202","Culdotomy, pouch of douglas : posterior colpotomy","0"
"41256","7204","Culdotomy, pouch of douglas : with sterilization","0"
"41256","721","Colpotomy","0"
"41256","7211","Colpotomy : anterior colpotomy","0"
"41256","722","Obliteration of vagina","0"
"41256","7221","Obliteration of vagina : obliteration of cul-de-sac","0"
"41256","7222","Obliteration of vagina : colpoclesis, total obliteration","0"
"41256","723","Excision of lesion of vagina","22"
"41256","724","Destruction of lesion of vagina","54"
"41256","728","Biopsy of vagina","0"
"41256","729","Other operations on vagina","6"
"41256","7291","Other operations on vagina, dilatation","8"
"41256","730","Operation on introitus","28"
"41256","731","Incision of bartholin's gland or duct","0"
"41256","732","Incision of other abscess of vulva","0"
"41256","734","Excision of bartholin's gland","0"
"41256","735","Extirpation of other lesion of vulva","96"
"41256","736","Vulvectomy, not elsewhere classified","0"
"41256","7362","Vulvectomy, not elsewhere classified : clitoridectomy","0"
"41256","737","Radical vulvectomy","0"
"41256","7371","Radical vulvectomy : with protectomy","0"
"41256","738","Repair of perineum, non-obstetric","0"
"41256","7381","Repair of perineum, non-obstetric : hymenorrhaphy","0"
"41256","7382","Repair of perineum, non-obstetric : skin graft","0"
"41256","739","Other operation on female genital organs","26"
"41256","7391","Other operation on female genital organs : biopsy of labia, perineum, vulva, clitoris","22"
"41256","740","Removal of suture of cervix","0"
"41256","741","Hysterotomy","0"
"41256","7411","Hysterotomy : termination of pregnancy,","0"
"41256","7412","Hysterotomy : removal of hydatidiform mole","0"
"41256","7413","Hysterotomy : with sterilisation","0"
"41256","742","Other termination of pregnancy","572"
"41256","7421","Other termination of pregnancy : vacum aspiration","912"
"41256","7422","Other termination of pregnancy : dilation and evacuation, curettage","0"
"41256","7423","Other termination of pregnancy : intra-amniotic injection","0"
"41256","743","Extra-uterine removal of ectopic gestation","0"
"41256","7431","Extra-uterine removal of ectopic gestation : with sterilisation","0"
"41256","744","Hysterectomy, gravid uterus","0"
"41256","746","Amniocentesis","0"
"41256","7461","Amniocentesis : amniogram","0"
"41256","7462","Amniocentesis : intra-amniotic injection, not otherwise stated","0"
"41256","7463","Amniocentesis : amnioscopy","0"
"41256","747","Intra-uterine transfusion","0"
"41256","748","Other ante-natal operation or manipulation","0"
"41256","7481","Other ante-natal operation or manipulation : visual (optic fibre) inspection of foetus","0"
"41256","749","Artificial rupture of membranes","0"
"41256","750","Other surgical induction","0"
"41256","752","Internal version","0"
"41256","753","Foetal surgery","0"
"41256","754","Forceps - high","0"
"41256","7541","Forceps - high : with episiotomy","0"
"41256","755","Forceps - mid, not otherwise stated","0"
"41256","7551","Forceps - mid, not otherwise stated : with episiotomy","0"
"41256","756","Forceps - low or outlet","0"
"41256","7561","Forceps - low or outlet : with episiotomy","0"
"41256","7562","Forceps - low or outlet : low, not otherwise stated","0"
"41256","7563","Forceps - low or outlet : with episiotomy","0"
"41256","7564","Forceps - low or outlet : outlet, not otherwise stated","0"
"41256","757","Forceps - breech","0"
"41256","7571","Forceps - breech : with episiotomy","0"
"41256","758","Other traction","0"
"41256","7581","Other traction : ventous : vacuum extraction","0"
"41256","7582","Other traction : scalp forceps","0"
"41256","759","Other delivery operation or manipulation","0"
"41256","7591","Other delivery operation or manipulation : replacement of cord","0"
"41256","7592","Other delivery operation or manipulation : rotation with forceps","0"
"41256","7593","Other delivery operation or manipulation : incision or dilation of cervix","0"
"41256","7594","Other delivery operation or manipulation : enlargement of outlet nec","0"
"41256","760","Episiotomy","0"
"41256","7601","Episiotomy : includes subsequent suture","0"
"41256","7602","Episiotomy : incision of vagina (obstetric)","0"
"41256","762","Assisted breech delivery, not elsewhere classified","0"
"41256","763","Failed (trial) forceps","0"
"41256","764","Caesarean section with hysterectomy","0"
"41256","765","Caesarean section-classical - upper segment","0"
"41256","7651","Caesarean section-classical - upper segment : with sterilisation","0"
"41256","7652","Caesarean section-classical - upper segment : repeated","0"
"41256","766","Caesarean section - lower segment","0"
"41256","7661","Caesarean section - lower segment : with sterilisation","0"
"41256","7662","Caesarean section - lower segment : repeated","0"
"41256","769","Caesarean section, not otherwise stated","0"
"41256","7693","Caesarean section, not otherwise stated : extraperitoneal","0"
"41256","7694","Caesarean section, not otherwise stated : other specified","0"
"41256","7695","Caesarean section, not otherwise stated : unspecified, with sterilization","0"
"41256","7696","Caesarean section, not otherwise stated : unspecified, repeated operation","0"
"41256","770","Manual exploration of uterus","0"
"41256","771","Other removal of retained products","166"
"41256","7711","Other removal of retained products : retained products, not otherwise stated","104"
"41256","772","Reposition of inverted uterus","0"
"41256","774","Repair of uterus or cervix","0"
"41256","775","Repair of vagina and pelvic floor","0"
"41256","776","Repair of perineum and sphincter ani","0"
"41256","777","Minor repair of laceration","0"
"41256","779","Other obstetric operation or procedure","0"
"41256","7791","Other obstetric operation or procedure : sterilization, open operation","0"
"41256","7792","Other obstetric operation or procedure : sterilization by laparoscope","0"
"41256","7793","Other obstetric operation or procedure : tamponed of uterus, or vagina","0"
"41256","780","Manipulation of closed fracture","28"
"41256","7801","Manipulation of closed fracture : shoulder, upper arm","0"
"41256","7802","Manipulation of closed fracture : at elbow, forearm","0"
"41256","7803","Manipulation of closed fracture : at wrist","24"
"41256","7804","Manipulation of closed fracture : hand, fingers","12"
"41256","7805","Manipulation of closed fracture : hip, thigh","0"
"41256","7806","Manipulation of closed fracture : at knee, lower leg","54"
"41256","7807","Manipulation of closed fracture : at ankle","0"
"41256","7808","Manipulation of closed fracture : other specified site","0"
"41256","781","Open reduction, not elsewhere classified","0"
"41256","7811","Open reduction, not elsewhere classified : shoulder, upper arm","0"
"41256","7812","Open reduction, not elsewhere classified : at elbow, forearm","4"
"41256","7813","Open reduction, not elsewhere classified : at wrist","0"
"41256","7814","Open reduction, not elsewhere classified : hand, fingers","0"
"41256","7815","Open reduction, not elsewhere classified : hip, thigh","0"
"41256","7816","Open reduction, not elsewhere classified : at knee, lower leg","8"
"41256","7817","Open reduction, not elsewhere classified : at ankle","0"
"41256","7818","Open reduction, not elsewhere classified : other specified site","0"
"41256","782","Reduction with internal fixation","18"
"41256","7821","Reduction with internal fixation : shoulder, upper arm","0"
"41256","7822","Reduction with internal fixation : at elbow, forearm","0"
"41256","7823","Reduction with internal fixation : at wrist","6"
"41256","7824","Reduction with internal fixation : hand, fingers","38"
"41256","7825","Reduction with internal fixation : hip, thigh","35"
"41256","7826","Reduction with internal fixation : at knee, lower leg","36"
"41256","7827","Reduction with internal fixation : at ankle","61"
"41256","7828","Reduction with internal fixation : other specified site","0"
"41256","783","Elevation of depressed fragments, not elsewhere classified","0"
"41256","7831","Elevation of depressed fragments, not elsewhere classified : shoulder, upper arm","0"
"41256","7832","Elevation of depressed fragments, not elsewhere classified : at elbow, forearm","0"
"41256","7833","Elevation of depressed fragments, not elsewhere classified : at wrist","0"
"41256","7834","Elevation of depressed fragments, not elsewhere classified : hand, fingers","0"
"41256","7835","Elevation of depressed fragments, not elsewhere classified : hip, thigh","0"
"41256","7836","Elevation of depressed fragments, not elsewhere classified : at knee, lower leg","0"
"41256","7837","Elevation of depressed fragments, not elsewhere classified : at ankle","0"
"41256","7838","Elevation of depressed fragments, not elsewhere classified : other specified site","0"
"41256","784","Wound toilet of compound fracture, not elsewhere classified","0"
"41256","7841","Wound toilet of compound fracture, not elsewhere classified : shoulder, upper arm","0"
"41256","7842","Wound toilet of compound fracture, not elsewhere classified : at elbow, forearm","0"
"41256","7843","Wound toilet of compound fracture, not elsewhere classified : at wrist","0"
